MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	9.8835449	Sec	5/17/2022 11:07:55 AM
Axial Force	Axial Displacement	Time
kN	mm	Sec
-0.23044774	-12.931001	0.10424805
-0.19752663	-12.922474	0.10522461
-0.19752663	-12.931001	0.10620117
-0.19752663	-12.931001	0.10717773
-0.21398719	-12.931001	0.1081543
-0.21398719	-12.926737	0.10913086
-0.19752663	-12.926737	0.11010742
-0.21398719	-12.931001	0.11108398
-0.21398719	-12.935265	0.11206055
-0.19752663	-12.931001	0.11303711
-0.19752663	-12.931001	0.11401367
-0.18106608	-12.931001	0.11499023
-0.18106608	-12.926737	0.1159668
-0.18106608	-12.926737	0.11694336
-0.19752663	-12.931001	0.11791992
-0.19752663	-12.931001	0.11889648
-0.18106608	-12.926737	0.11987305
-0.18106608	-12.931001	0.12084961
-0.21398719	-12.935265	0.12182617
-0.21398719	-12.931001	0.12280273
-0.19752663	-12.931001	0.1237793
-0.19752663	-12.931001	0.12475586
-0.19752663	-12.926737	0.12573242
-0.21398719	-12.931001	0.12670898
-0.19752663	-12.935265	0.12768555
-0.21398719	-12.922474	0.12866211
-0.19752663	-12.935265	0.12963867
-0.19752663	-12.931001	0.13061523
-0.19752663	-12.926737	0.1315918
-0.19752663	-12.931001	0.13256836
-0.21398719	-12.935265	0.13354492
-0.19752663	-12.922474	0.13452148
-0.21398719	-12.931001	0.13549805
-0.21398719	-12.931001	0.13647461
-0.18106608	-12.926737	0.13745117
-0.18106608	-12.931001	0.13842773
-0.19752663	-12.935265	0.1394043
-0.18106608	-12.926737	0.14038086
-0.21398719	-12.931001	0.14135742
-0.21398719	-12.931001	0.14233398
-0.21398719	-12.935265	0.14331055
-0.19752663	-12.926737	0.14428711
-0.19752663	-12.926737	0.14526367
-0.21398719	-12.926737	0.14624023
-0.21398719	-12.931001	0.1472168
-0.21398719	-12.931001	0.14819336
-0.18106608	-12.931001	0.14916992
-0.19752663	-12.926737	0.15014648
-0.21398719	-12.926737	0.15112305
-0.19752663	-12.931001	0.15209961
-0.19752663	-12.931001	0.15307617
-0.21398719	-12.922474	0.15405273
-0.23044774	-12.931001	0.1550293
-0.21398719	-12.926737	0.15600586
-0.19752663	-12.931001	0.15698242
-0.21398719	-12.935265	0.15795898
-0.23044774	-12.931001	0.15893555
-0.21398719	-12.926737	0.15991211
-0.24690831	-12.931001	0.16088867
-0.21398719	-12.935265	0.16186523
-0.21398719	-12.931001	0.1628418
-0.21398719	-12.935265	0.16381836
-0.21398719	-12.926737	0.16479492
-0.19752663	-12.931001	0.16577148
-0.21398719	-12.931001	0.16674805
-0.23044774	-12.926737	0.16772461
-0.21398719	-12.931001	0.16870117
-0.23044774	-12.931001	0.16967773
-0.23044774	-12.931001	0.1706543
-0.21398719	-12.926737	0.17163086
-0.23044774	-12.922474	0.17260742
-0.24690831	-12.935265	0.17358398
-0.23044774	-12.931001	0.17456055
-0.23044774	-12.926737	0.17553711
-0.24690831	-12.931001	0.17651367
-0.23044774	-12.931001	0.17749023
-0.24690831	-12.931001	0.1784668
-0.24690831	-12.931001	0.17944336
-0.26336884	-12.926737	0.18041992
-0.23044774	-12.922474	0.18139648
-0.24690831	-12.935265	0.18237305
-0.23044774	-12.926737	0.18334961
-0.24690831	-12.931001	0.18432617
-0.26336884	-12.931001	0.18530273
-0.26336884	-12.926737	0.1862793
-0.26336884	-12.935265	0.18725586
-0.24690831	-12.935265	0.18823242
-0.29628995	-12.931001	0.18920898
-0.27982941	-12.931001	0.19018555
-0.27982941	-12.926737	0.19116211
-0.27982941	-12.931001	0.19213867
-0.27982941	-12.939528	0.19311523
-0.29628995	-12.935265	0.1940918
-0.27982941	-12.931001	0.19506836
