MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	9.8508301	Sec	6/17/2021 8:57:41 AM
Axial Force	Axial Displacement	Time
kN	mm	Sec
-0.20820253	-25.461239	0.076660156
-0.19333091	-25.461239	0.077636719
-0.22307415	-25.461239	0.078613281
-0.19333091	-25.465502	0.079589844
-0.22307415	-25.465502	0.080566406
-0.19333091	-25.461239	0.081542969
-0.20820253	-25.469765	0.082519531
-0.22307415	-25.469765	0.083496094
-0.20820253	-25.469765	0.084472656
-0.19333091	-25.461239	0.085449219
-0.20820253	-25.465502	0.086425781
-0.19333091	-25.461239	0.087402344
-0.20820253	-25.469765	0.088378906
-0.20820253	-25.465502	0.089355469
-0.20820253	-25.465502	0.090332031
-0.20820253	-25.465502	0.091308594
-0.22307415	-25.469765	0.092285156
-0.22307415	-25.456976	0.093261719
-0.20820253	-25.465502	0.094238281
-0.20820253	-25.469765	0.095214844
-0.20820253	-25.465502	0.096191406
-0.20820253	-25.465502	0.097167969
-0.22307415	-25.469765	0.098144531
-0.22307415	-25.465502	0.099121094
-0.20820253	-25.465502	0.10009766
-0.19333091	-25.465502	0.10107422
-0.20820253	-25.461239	0.10205078
-0.20820253	-25.461239	0.10302734
-0.19333091	-25.465502	0.10400391
-0.19333091	-25.465502	0.10498047
-0.20820253	-25.465502	0.10595703
-0.22307415	-25.461239	0.10693359
-0.22307415	-25.469765	0.10791016
-0.19333091	-25.461239	0.10888672
-0.22307415	-25.465502	0.10986328
-0.22307415	-25.469765	0.11083984
-0.23794577	-25.465502	0.11181641
-0.23794577	-25.456976	0.11279297
-0.23794577	-25.461239	0.11376953
-0.19333091	-25.461239	0.11474609
-0.22307415	-25.465502	0.11572266
-0.22307415	-25.465502	0.11669922
-0.22307415	-25.465502	0.11767578
-0.22307415	-25.465502	0.11865234
-0.23794577	-25.465502	0.11962891
-0.22307415	-25.465502	0.12060547
-0.22307415	-25.465502	0.12158203
-0.22307415	-25.465502	0.12255859
-0.23794577	-25.465502	0.12353516
-0.23794577	-25.465502	0.12451172
-0.23794577	-25.469765	0.12548828
-0.23794577	-25.465502	0.12646484
-0.23794577	-25.465502	0.12744141
-0.25281739	-25.465502	0.12841797
-0.26768899	-25.461239	0.12939453
-0.26768899	-25.465502	0.13037109
-0.26768899	-25.465502	0.13134766
-0.26768899	-25.465502	0.13232422
-0.26768899	-25.461239	0.13330078
-0.26768899	-25.465502	0.13427734
-0.26768899	-25.465502	0.13525391
-0.25281739	-25.461239	0.13623047
-0.26768899	-25.465502	0.13720703
-0.26768899	-25.461239	0.13818359
-0.28256062	-25.465502	0.13916016
-0.31230384	-25.465502	0.14013672
-0.29743221	-25.461239	0.14111328
-0.29743221	-25.461239	0.14208984
-0.31230384	-25.465502	0.14306641
-0.29743221	-25.465502	0.14404297
-0.31230384	-25.469765	0.14501953
-0.31230384	-25.469765	0.14599609
-0.31230384	-25.465502	0.14697266
-0.32717547	-25.465502	0.14794922
-0.32717547	-25.469765	0.14892578
-0.32717547	-25.465502	0.14990234
-0.32717547	-25.469765	0.15087891
-0.32717547	-25.465502	0.15185547
-0.34204707	-25.469765	0.15283203
-0.35691869	-25.465502	0.15380859
-0.37179032	-25.469765	0.15478516
-0.40153354	-25.465502	0.15576172
-0.38666192	-25.469765	0.15673828
-0.38666192	-25.461239	0.15771484
-0.41640514	-25.465502	0.15869141
-0.41640514	-25.47403	0.15966797
-0.43127677	-25.465502	0.16064453
-0.4461484	-25.469765	0.16162109
-0.46101999	-25.469765	0.16259766
-0.4461484	-25.47403	0.16357422
-0.47589162	-25.465502	0.16455078
-0.47589162	-25.465502	0.16552734
-0.47589162	-25.465502	0.16650391
-0.50563484	-25.465502	0.16748047
-0.50563484	-25.469765	0.16845703
-0.50563484	-25.465502	0.16943359
-0.5353781	-25.469765	0.17041016
-0.56512129	-25.465502	0.17138672
-0.57999295	-25.469765	0.17236328
-0.57999295	-25.47403	0.17333984
-0.57999295	-25.465502	0.17431641
-0.59486455	-25.469765	0.17529297
-0.59486455	-25.469765	0.17626953
-0.6394794	-25.461239	0.17724609
-0.654351	-25.465502	0.17822266
-0.654351	-25.465502	0.17919922
-0.68409425	-25.469765	0.18017578
-0.69896585	-25.465502	0.18115234
-0.69896585	-25.469765	0.18212891
-0.71383744	-25.465502	0.18310547
-0.7287091	-25.469765	0.18408203
-0.7435807	-25.47403	0.18505859
-0.77332395	-25.469765	0.18603516
-0.80306715	-25.469765	0.18701172
-0.80306715	-25.469765	0.18798828
-0.8179388	-25.469765	0.18896484
