MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	10.078857	Sec	5/17/2022 11:39:22 AM
Axial Force	Axial Displacement	Time
kN	mm	Sec
-0.18106608	-12.922474	0.30322266
-0.18106608	-12.922474	0.30419922
-0.21398719	-12.926737	0.30517578
-0.19752663	-12.922474	0.30615234
-0.18106608	-12.922474	0.30712891
-0.19752663	-12.922474	0.30810547
-0.19752663	-12.91821	0.30908203
-0.19752663	-12.91821	0.31005859
-0.18106608	-12.922474	0.31103516
-0.19752663	-12.922474	0.31201172
-0.18106608	-12.922474	0.31298828
-0.21398719	-12.91821	0.31396484
-0.19752663	-12.91821	0.31494141
-0.19752663	-12.922474	0.31591797
-0.21398719	-12.922474	0.31689453
-0.19752663	-12.922474	0.31787109
-0.18106608	-12.922474	0.31884766
-0.19752663	-12.926737	0.31982422
-0.18106608	-12.91821	0.32080078
-0.21398719	-12.922474	0.32177734
-0.19752663	-12.91821	0.32275391
-0.19752663	-12.922474	0.32373047
-0.19752663	-12.91821	0.32470703
-0.18106608	-12.922474	0.32568359
-0.19752663	-12.922474	0.32666016
-0.18106608	-12.91821	0.32763672
-0.19752663	-12.91821	0.32861328
-0.19752663	-12.922474	0.32958984
-0.19752663	-12.91821	0.33056641
-0.19752663	-12.926737	0.33154297
-0.21398719	-12.922474	0.33251953
-0.19752663	-12.922474	0.33349609
-0.19752663	-12.922474	0.33447266
-0.18106608	-12.926737	0.33544922
-0.19752663	-12.91821	0.33642578
-0.19752663	-12.922474	0.33740234
-0.21398719	-12.91821	0.33837891
-0.19752663	-12.922474	0.33935547
-0.21398719	-12.91821	0.34033203
-0.21398719	-12.91821	0.34130859
-0.19752663	-12.922474	0.34228516
-0.18106608	-12.913947	0.34326172
-0.18106608	-12.922474	0.34423828
-0.18106608	-12.922474	0.34521484
-0.19752663	-12.922474	0.34619141
-0.23044774	-12.922474	0.34716797
-0.21398719	-12.91821	0.34814453
-0.19752663	-12.922474	0.34912109
-0.19752663	-12.926737	0.35009766
-0.19752663	-12.922474	0.35107422
-0.23044774	-12.922474	0.35205078
-0.19752663	-12.922474	0.35302734
-0.23044774	-12.922474	0.35400391
-0.19752663	-12.91821	0.35498047
-0.23044774	-12.922474	0.35595703
-0.21398719	-12.91821	0.35693359
-0.21398719	-12.91821	0.35791016
-0.21398719	-12.926737	0.35888672
-0.19752663	-12.922474	0.35986328
-0.21398719	-12.926737	0.36083984
-0.21398719	-12.91821	0.36181641
-0.21398719	-12.922474	0.36279297
-0.23044774	-12.91821	0.36376953
-0.21398719	-12.922474	0.36474609
-0.19752663	-12.922474	0.36572266
-0.23044774	-12.922474	0.36669922
-0.23044774	-12.926737	0.36767578
-0.23044774	-12.922474	0.36865234
-0.21398719	-12.922474	0.36962891
