MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	9.8684082	Sec	6/17/2021 8:38:15 AM
Axial Force	Axial Displacement	Time
kN	mm	Sec
-0.20820253	-25.456976	0.091796875
-0.19333091	-25.452711	0.092773438
-0.19333091	-25.456976	0.09375
-0.20820253	-25.452711	0.094726563
-0.20820253	-25.456976	0.095703125
-0.20820253	-25.456976	0.096679688
-0.22307415	-25.456976	0.09765625
-0.19333091	-25.456976	0.098632813
-0.20820253	-25.456976	0.099609375
-0.22307415	-25.456976	0.10058594
-0.19333091	-25.456976	0.1015625
-0.19333091	-25.452711	0.10253906
-0.20820253	-25.452711	0.10351563
-0.19333091	-25.456976	0.10449219
-0.20820253	-25.461239	0.10546875
-0.19333091	-25.461239	0.10644531
-0.20820253	-25.461239	0.10742188
-0.19333091	-25.456976	0.10839844
-0.19333091	-25.461239	0.109375
-0.22307415	-25.461239	0.11035156
-0.20820253	-25.452711	0.11132813
-0.19333091	-25.456976	0.11230469
-0.20820253	-25.456976	0.11328125
-0.22307415	-25.452711	0.11425781
-0.19333091	-25.456976	0.11523438
-0.20820253	-25.452711	0.11621094
-0.22307415	-25.456976	0.1171875
-0.19333091	-25.452711	0.11816406
-0.19333091	-25.456976	0.11914063
-0.1784593	-25.452711	0.12011719
-0.1784593	-25.456976	0.12109375
-0.20820253	-25.456976	0.12207031
-0.22307415	-25.456976	0.12304688
-0.20820253	-25.448448	0.12402344
-0.20820253	-25.456976	0.125
-0.19333091	-25.456976	0.12597656
-0.19333091	-25.461239	0.12695313
-0.20820253	-25.456976	0.12792969
-0.22307415	-25.452711	0.12890625
-0.22307415	-25.461239	0.12988281
-0.20820253	-25.452711	0.13085938
-0.22307415	-25.461239	0.13183594
-0.20820253	-25.456976	0.1328125
-0.22307415	-25.456976	0.13378906
-0.20820253	-25.456976	0.13476563
-0.19333091	-25.456976	0.13574219
-0.19333091	-25.448448	0.13671875
-0.23794577	-25.456976	0.13769531
-0.20820253	-25.456976	0.13867188
-0.22307415	-25.452711	0.13964844
-0.22307415	-25.456976	0.140625
-0.23794577	-25.448448	0.14160156
-0.22307415	-25.456976	0.14257813
-0.23794577	-25.452711	0.14355469
-0.22307415	-25.452711	0.14453125
-0.25281739	-25.456976	0.14550781
-0.22307415	-25.461239	0.14648438
-0.26768899	-25.452711	0.14746094
-0.23794577	-25.456976	0.1484375
-0.25281739	-25.452711	0.14941406
-0.25281739	-25.456976	0.15039063
-0.23794577	-25.461239	0.15136719
-0.23794577	-25.456976	0.15234375
-0.23794577	-25.456976	0.15332031
-0.23794577	-25.456976	0.15429688
-0.25281739	-25.456976	0.15527344
-0.25281739	-25.456976	0.15625
-0.26768899	-25.456976	0.15722656
-0.28256062	-25.456976	0.15820313
-0.26768899	-25.461239	0.15917969
-0.26768899	-25.456976	0.16015625
-0.26768899	-25.461239	0.16113281
-0.26768899	-25.456976	0.16210938
-0.29743221	-25.456976	0.16308594
-0.31230384	-25.456976	0.1640625
-0.26768899	-25.456976	0.16503906
-0.28256062	-25.456976	0.16601563
-0.28256062	-25.461239	0.16699219
-0.28256062	-25.461239	0.16796875
-0.28256062	-25.456976	0.16894531
-0.28256062	-25.461239	0.16992188
-0.29743221	-25.456976	0.17089844
-0.28256062	-25.456976	0.171875
-0.29743221	-25.452711	0.17285156
-0.29743221	-25.456976	0.17382813
-0.31230384	-25.461239	0.17480469
-0.31230384	-25.456976	0.17578125
-0.31230384	-25.461239	0.17675781
-0.31230384	-25.452711	0.17773438
-0.32717547	-25.461239	0.17871094
-0.34204707	-25.456976	0.1796875
-0.34204707	-25.456976	0.18066406
-0.34204707	-25.461239	0.18164063
-0.34204707	-25.456976	0.18261719
-0.34204707	-25.461239	0.18359375
-0.34204707	-25.456976	0.18457031
-0.34204707	-25.461239	0.18554688
-0.34204707	-25.448448	0.18652344
-0.32717547	-25.456976	0.1875
-0.35691869	-25.456976	0.18847656
-0.35691869	-25.456976	0.18945313
-0.37179032	-25.461239	0.19042969
-0.35691869	-25.456976	0.19140625
-0.35691869	-25.456976	0.19238281
-0.35691869	-25.465502	0.19335938
-0.35691869	-25.456976	0.19433594
-0.38666192	-25.456976	0.1953125
-0.37179032	-25.456976	0.19628906
-0.38666192	-25.461239	0.19726563
-0.40153354	-25.456976	0.19824219
-0.40153354	-25.461239	0.19921875
-0.38666192	-25.461239	0.20019531
-0.37179032	-25.456976	0.20117188
-0.38666192	-25.461239	0.20214844
-0.38666192	-25.461239	0.203125
-0.41640514	-25.452711	0.20410156
-0.38666192	-25.461239	0.20507813
-0.38666192	-25.461239	0.20605469
-0.41640514	-25.461239	0.20703125
-0.40153354	-25.465502	0.20800781
-0.43127677	-25.456976	0.20898438
-0.4461484	-25.461239	0.20996094
-0.4461484	-25.461239	0.2109375
-0.46101999	-25.461239	0.21191406
-0.46101999	-25.456976	0.21289063
-0.49076322	-25.465502	0.21386719
-0.50563484	-25.465502	0.21484375
-0.50563484	-25.461239	0.21582031
-0.5353781	-25.456976	0.21679688
-0.52050644	-25.461239	0.21777344
-0.5353781	-25.461239	0.21875
-0.5502497	-25.456976	0.21972656
-0.57999295	-25.456976	0.22070313
-0.59486455	-25.461239	0.22167969
-0.6246078	-25.456976	0.22265625
-0.6246078	-25.461239	0.22363281
-0.654351	-25.461239	0.22460938
-0.68409425	-25.456976	0.22558594
-0.69896585	-25.465502	0.2265625
-0.7435807	-25.469765	0.22753906
-0.7435807	-25.465502	0.22851563
-0.78819555	-25.465502	0.22949219
-0.77332395	-25.461239	0.23046875
-0.8328104	-25.47403	0.23144531
-0.847682	-25.469765	0.23242188
-0.8625536	-25.461239	0.23339844
-0.90716845	-25.465502	0.234375
-0.89229685	-25.469765	0.23535156
-0.90716845	-25.465502	0.23632813
-0.9517833	-25.461239	0.23730469
-0.9369117	-25.469765	0.23828125
-0.96665496	-25.465502	0.23925781
-1.0112698	-25.465502	0.24023438
-0.99639815	-25.469765	0.24121094
-1.0112698	-25.465502	0.2421875
-1.041013	-25.461239	0.24316406
-1.0707562	-25.469765	0.24414063
-1.0707562	-25.465502	0.24511719
-1.0856279	-25.461239	0.24609375
-1.0856279	-25.469765	0.24707031
-1.1302427	-25.465502	0.24804688
-1.1153711	-25.461239	0.24902344
-1.1451143	-25.469765	0.25
-1.1599859	-25.456976	0.25097656
-1.1451143	-25.469765	0.25195313
-1.1897292	-25.461239	0.25292969
-1.1748575	-25.465502	0.25390625
-1.2046008	-25.469765	0.25488281
-1.2194724	-25.465502	0.25585938
-1.2194724	-25.469765	0.25683594
-1.2492156	-25.465502	0.2578125
-1.2492156	-25.465502	0.25878906
-1.2640872	-25.469765	0.25976563
-1.2789589	-25.469765	0.26074219
-1.2789589	-25.465502	0.26171875
-1.2938305	-25.465502	0.26269531
-1.3087021	-25.469765	0.26367188
-1.3384453	-25.465502	0.26464844
-1.3384453	-25.469765	0.265625
-1.3681885	-25.461239	0.26660156
-1.3533169	-25.465502	0.26757813
-1.3681885	-25.469765	0.26855469
-1.3681885	-25.469765	0.26953125
-1.3830602	-25.469765	0.27050781
-1.3681885	-25.47403	0.27148438
-1.4128034	-25.47403	0.27246094
-1.3830602	-25.469765	0.2734375
-1.4128034	-25.465502	0.27441406
-1.3979318	-25.461239	0.27539063
-1.427675	-25.465502	0.27636719
-1.427675	-25.465502	0.27734375
-1.427675	-25.465502	0.27832031
-1.4425466	-25.469765	0.27929688
-1.4574182	-25.469765	0.28027344
-1.4574182	-25.465502	0.28125
-1.4871615	-25.469765	0.28222656
-1.4722899	-25.469765	0.28320313
-1.4574182	-25.465502	0.28417969
-1.4722899	-25.469765	0.28515625
-1.4722899	-25.465502	0.28613281
-1.4871615	-25.469765	0.28710938
-1.4871615	-25.469765	0.28808594
-1.5169047	-25.469765	0.2890625
-1.5169047	-25.47403	0.29003906
-1.5317763	-25.469765	0.29101563
-1.5317763	-25.469765	0.29199219
-1.5466479	-25.465502	0.29296875
-1.5763912	-25.469765	0.29394531
-1.5615195	-25.47403	0.29492188
-1.5763912	-25.469765	0.29589844
-1.621006	-25.469765	0.296875
-1.6061344	-25.469765	0.29785156
-1.6061344	-25.465502	0.29882813
-1.6061344	-25.465502	0.29980469
-1.621006	-25.469765	0.30078125
-1.6507492	-25.469765	0.30175781
-1.6358776	-25.465502	0.30273438
-1.6358776	-25.469765	0.30371094
-1.6507492	-25.47403	0.3046875
-1.6656209	-25.469765	0.30566406
-1.6507492	-25.469765	0.30664063
-1.6804925	-25.469765	0.30761719
-1.6804925	-25.469765	0.30859375
-1.6804925	-25.47403	0.30957031
-1.7102357	-25.47403	0.31054688
-1.7102357	-25.47403	0.31152344
-1.7102357	-25.465502	0.3125
-1.7399789	-25.465502	0.31347656
-1.7399789	-25.465502	0.31445313
-1.7548505	-25.465502	0.31542969
-1.7399789	-25.469765	0.31640625
-1.7697222	-25.465502	0.31738281
-1.7399789	-25.469765	0.31835938
-1.7548505	-25.469765	0.31933594
-1.7697222	-25.469765	0.3203125
-1.7845938	-25.469765	0.32128906
-1.7994654	-25.469765	0.32226563
-1.814337	-25.465502	0.32324219
-1.814337	-25.465502	0.32421875
-1.8292086	-25.469765	0.32519531
-1.8440802	-25.47403	0.32617188
-1.8440802	-25.469765	0.32714844
-1.8589519	-25.469765	0.328125
-1.8738235	-25.461239	0.32910156
-1.8589519	-25.47403	0.33007813
-1.8886951	-25.465502	0.33105469
-1.9035667	-25.469765	0.33203125
-1.9035667	-25.47403	0.33300781
-1.9184383	-25.47403	0.33398438
-1.9035667	-25.469765	0.33496094
-1.9184383	-25.465502	0.3359375
-1.9035667	-25.47403	0.33691406
-1.9184383	-25.469765	0.33789063
-1.9333099	-25.465502	0.33886719
-1.9481815	-25.47403	0.33984375
-1.9481815	-25.469765	0.34082031
-1.9481815	-25.469765	0.34179688
-1.9630532	-25.469765	0.34277344
-1.9779248	-25.465502	0.34375
-1.9779248	-25.469765	0.34472656
-1.9630532	-25.47403	0.34570313
-1.9927964	-25.469765	0.34667969
-2.007668	-25.47403	0.34765625
-2.0374112	-25.47403	0.34863281
-2.0374112	-25.469765	0.34960938
-2.0374112	-25.469765	0.35058594
-2.0374112	-25.469765	0.3515625
-2.0225396	-25.465502	0.35253906
-2.0671544	-25.465502	0.35351563
-2.0671544	-25.47403	0.35449219
-2.082026	-25.47403	0.35546875
-2.1117694	-25.469765	0.35644531
-2.0968978	-25.478292	0.35742188
-2.1117694	-25.469765	0.35839844
-2.0968978	-25.47403	0.359375
-2.1117694	-25.47403	0.36035156
-2.126641	-25.47403	0.36132813
-2.1415126	-25.47403	0.36230469
-2.1415126	-25.47403	0.36328125
-2.1415126	-25.47403	0.36425781
-2.1712558	-25.469765	0.36523438
-2.1563842	-25.47403	0.36621094
-2.1712558	-25.47403	0.3671875
-2.1712558	-25.47403	0.36816406
-2.1861274	-25.469765	0.36914063
-2.1861274	-25.469765	0.37011719
-2.200999	-25.47403	0.37109375
-2.2307422	-25.47403	0.37207031
-2.2307422	-25.478292	0.37304688
-2.2456138	-25.469765	0.37402344
-2.2307422	-25.469765	0.375
-2.275357	-25.47403	0.37597656
-2.275357	-25.469765	0.37695313
-2.275357	-25.47403	0.37792969
-2.2902288	-25.469765	0.37890625
-2.275357	-25.469765	0.37988281
-2.3051004	-25.47403	0.38085938
-2.3051004	-25.47403	0.38183594
-2.3051004	-25.47403	0.3828125
-2.3051004	-25.47403	0.38378906
-2.3051004	-25.47403	0.38476563
-2.319972	-25.469765	0.38574219
-2.3497152	-25.47403	0.38671875
-2.319972	-25.478292	0.38769531
-2.3645868	-25.469765	0.38867188
-2.3645868	-25.47403	0.38964844
-2.3645868	-25.47403	0.390625
-2.3794584	-25.47403	0.39160156
-2.3794584	-25.469765	0.39257813
-2.3794584	-25.469765	0.39355469
-2.39433	-25.47403	0.39453125
-2.39433	-25.47403	0.39550781
-2.4240732	-25.469765	0.39648438
-2.4092016	-25.47403	0.39746094
-2.4240732	-25.469765	0.3984375
-2.4389448	-25.469765	0.39941406
-2.4389448	-25.47403	0.40039063
-2.4240732	-25.47403	0.40136719
-2.4538164	-25.478292	0.40234375
-2.4240732	-25.469765	0.40332031
-2.4538164	-25.469765	0.40429688
-2.4389448	-25.478292	0.40527344
-2.4538164	-25.47403	0.40625
-2.468688	-25.47403	0.40722656
-2.4984314	-25.469765	0.40820313
-2.4984314	-25.47403	0.40917969
-2.4984314	-25.469765	0.41015625
-2.4984314	-25.469765	0.41113281
-2.4984314	-25.478292	0.41210938
-2.513303	-25.47403	0.41308594
-2.5281746	-25.47403	0.4140625
-2.5281746	-25.469765	0.41503906
-2.5281746	-25.47403	0.41601563
-2.5430462	-25.47403	0.41699219
-2.5430462	-25.478292	0.41796875
-2.5579178	-25.469765	0.41894531
-2.5281746	-25.47403	0.41992188
-2.5579178	-25.47403	0.42089844
-2.5579178	-25.469765	0.421875
-2.5579178	-25.47403	0.42285156
-2.587661	-25.469765	0.42382813
-2.587661	-25.47403	0.42480469
-2.587661	-25.465502	0.42578125
-2.6322758	-25.478292	0.42675781
-2.6174042	-25.47403	0.42773438
-2.6174042	-25.47403	0.42871094
-2.6322758	-25.482555	0.4296875
-2.6322758	-25.469765	0.43066406
-2.6471474	-25.478292	0.43164063
-2.6917624	-25.478292	0.43261719
-2.6768909	-25.469765	0.43359375
-2.6917624	-25.47403	0.43457031
-2.706634	-25.478292	0.43554688
-2.6917624	-25.469765	0.43652344
-2.7363772	-25.47403	0.4375
-2.7363772	-25.47403	0.43847656
-2.7512488	-25.469765	0.43945313
-2.780992	-25.469765	0.44042969
-2.7661204	-25.469765	0.44140625
-2.7958636	-25.482555	0.44238281
-2.7958636	-25.469765	0.44335938
-2.8107352	-25.478292	0.44433594
-2.8256068	-25.47403	0.4453125
-2.8256068	-25.469765	0.44628906
-2.8404784	-25.47403	0.44726563
-2.85535	-25.478292	0.44824219
-2.8404784	-25.47403	0.44921875
-2.85535	-25.478292	0.45019531
-2.85535	-25.482555	0.45117188
-2.8850935	-25.469765	0.45214844
-2.85535	-25.47403	0.453125
-2.8702219	-25.478292	0.45410156
-2.8702219	-25.478292	0.45507813
-2.8702219	-25.47403	0.45605469
-2.9148366	-25.47403	0.45703125
-2.899965	-25.47403	0.45800781
-2.9148366	-25.478292	0.45898438
-2.9148366	-25.47403	0.45996094
-2.9297082	-25.47403	0.4609375
-2.9297082	-25.47403	0.46191406
-2.9445798	-25.47403	0.46289063
-2.9445798	-25.47403	0.46386719
-2.9445798	-25.478292	0.46484375
-2.974323	-25.478292	0.46582031
-2.9445798	-25.47403	0.46679688
-2.9594514	-25.47403	0.46777344
-2.974323	-25.47403	0.46875
-2.9594514	-25.469765	0.46972656
-2.9891946	-25.482555	0.47070313
-2.974323	-25.47403	0.47167969
-3.0040662	-25.47403	0.47265625
-3.0189378	-25.478292	0.47363281
-3.0338094	-25.478292	0.47460938
-3.048681	-25.47403	0.47558594
-3.0635529	-25.47403	0.4765625
-3.048681	-25.482555	0.47753906
-3.048681	-25.469765	0.47851563
-3.0784245	-25.47403	0.47949219
-3.0784245	-25.478292	0.48046875
-3.0932961	-25.47403	0.48144531
-3.0932961	-25.47403	0.48242188
-3.1081676	-25.478292	0.48339844
-3.1081676	-25.478292	0.484375
-3.1230392	-25.478292	0.48535156
-3.1081676	-25.47403	0.48632813
-3.1230392	-25.47403	0.48730469
-3.1379108	-25.47403	0.48828125
-3.1379108	-25.47403	0.48925781
-3.1527824	-25.47403	0.49023438
-3.1527824	-25.478292	0.49121094
-3.1825256	-25.478292	0.4921875
-3.1825256	-25.47403	0.49316406
-3.1973972	-25.469765	0.49414063
-3.1973972	-25.478292	0.49511719
-3.1973972	-25.469765	0.49609375
-3.2271404	-25.478292	0.49707031
-3.2271404	-25.47403	0.49804688
-3.2717555	-25.47403	0.49902344
-3.242012	-25.469765	0.5
-3.242012	-25.478292	0.50097656
-3.242012	-25.47403	0.50195313
-3.2568839	-25.47403	0.50292969
-3.2568839	-25.47403	0.50390625
-3.242012	-25.478292	0.50488281
-3.3014987	-25.478292	0.50585938
-3.3312418	-25.478292	0.50683594
-3.3163702	-25.469765	0.5078125
-3.3312418	-25.47403	0.50878906
-3.3461134	-25.47403	0.50976563
-3.3759792	-25.478292	0.51074219
-3.3759792	-25.478292	0.51171875
-3.3909121	-25.478292	0.51269531
-3.4058447	-25.47403	0.51367188
-3.4058447	-25.478292	0.51464844
-3.4207776	-25.478292	0.515625
-3.4058447	-25.478292	0.51660156
-3.4058447	-25.478292	0.51757813
-3.4207776	-25.478292	0.51855469
-3.4357104	-25.47403	0.51953125
-3.4357104	-25.478292	0.52050781
-3.4207776	-25.478292	0.52148438
-3.4357104	-25.47403	0.52246094
-3.4506433	-25.47403	0.5234375
-3.4655762	-25.482555	0.52441406
-3.480509	-25.478292	0.52539063
-3.4954419	-25.478292	0.52636719
-3.480509	-25.47403	0.52734375
-3.5103748	-25.47403	0.52832031
-3.4954419	-25.478292	0.52929688
-3.4954419	-25.47403	0.53027344
-3.5103748	-25.482555	0.53125
-3.5402403	-25.478292	0.53222656
-3.5253074	-25.47403	0.53320313
-3.5402403	-25.478292	0.53417969
-3.5253074	-25.482555	0.53515625
-3.5402403	-25.47403	0.53613281
-3.5402403	-25.478292	0.53710938
-3.5402403	-25.482555	0.53808594
-3.5551732	-25.478292	0.5390625
-3.570106	-25.47403	0.54003906
-3.5999718	-25.47403	0.54101563
-3.5999718	-25.478292	0.54199219
-3.6298375	-25.47403	0.54296875
-3.6298375	-25.478292	0.54394531
-3.6298375	-25.47403	0.54492188
-3.6298375	-25.482555	0.54589844
-3.6298375	-25.47403	0.546875
-3.6447701	-25.469765	0.54785156
-3.659703	-25.47403	0.54882813
-3.659703	-25.478292	0.54980469
-3.659703	-25.478292	0.55078125
-3.659703	-25.478292	0.55175781
-3.6746359	-25.47403	0.55273438
-3.6746359	-25.47403	0.55371094
-3.659703	-25.478292	0.5546875
-3.7045016	-25.478292	0.55566406
-3.6895688	-25.47403	0.55664063
-3.7194345	-25.47403	0.55761719
-3.7194345	-25.482555	0.55859375
-3.7194345	-25.478292	0.55957031
-3.7493002	-25.478292	0.56054688
-3.7642329	-25.482555	0.56152344
-3.7642329	-25.478292	0.5625
-3.7493002	-25.478292	0.56347656
-3.7791657	-25.478292	0.56445313
-3.7791657	-25.478292	0.56542969
-3.8090315	-25.478292	0.56640625
-3.8090315	-25.47403	0.56738281
-3.8090315	-25.47403	0.56835938
-3.7940986	-25.47403	0.56933594
-3.8239644	-25.478292	0.5703125
-3.8239644	-25.478292	0.57128906
-3.8538301	-25.478292	0.57226563
-3.8538301	-25.47403	0.57324219
-3.8538301	-25.478292	0.57421875
-3.868763	-25.478292	0.57519531
-3.868763	-25.478292	0.57617188
-3.8836956	-25.482555	0.57714844
-3.8836956	-25.47403	0.578125
-3.8986285	-25.482555	0.57910156
-3.9135613	-25.47403	0.58007813
-3.8986285	-25.47403	0.58105469
-3.9284942	-25.47403	0.58203125
