MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	9.8366699	Sec	6/3/2021 8:50:21 AM
Axial Force	Axial Displacement	Time
kN	mm	Sec
-0.19333109	-26.096491	0.061767578
-0.19333109	-26.096491	0.062744141
-0.20820272	-26.092226	0.063720703
-0.19333109	-26.096491	0.064697266
-0.17845948	-26.096491	0.065673828
-0.20820272	-26.096491	0.066650391
-0.19333109	-26.096491	0.067626953
-0.19333109	-26.096491	0.068603516
-0.20820272	-26.096491	0.069580078
-0.20820272	-26.096491	0.070556641
-0.19333109	-26.096491	0.071533203
-0.20820272	-26.096491	0.072509766
-0.17845948	-26.096491	0.073486328
-0.22307433	-26.087963	0.074462891
-0.22307433	-26.096491	0.075439453
-0.20820272	-26.100754	0.076416016
-0.19333109	-26.096491	0.077392578
-0.17845948	-26.100754	0.078369141
-0.20820272	-26.096491	0.079345703
-0.19333109	-26.096491	0.080322266
-0.19333109	-26.092226	0.081298828
-0.20820272	-26.096491	0.082275391
-0.19333109	-26.100754	0.083251953
-0.20820272	-26.096491	0.084228516
-0.20820272	-26.100754	0.085205078
-0.20820272	-26.096491	0.086181641
-0.20820272	-26.100754	0.087158203
-0.20820272	-26.100754	0.088134766
-0.19333109	-26.096491	0.089111328
-0.19333109	-26.096491	0.090087891
-0.19333109	-26.096491	0.091064453
-0.20820272	-26.092226	0.092041016
-0.22307433	-26.092226	0.093017578
-0.22307433	-26.100754	0.093994141
-0.20820272	-26.092226	0.094970703
-0.19333109	-26.092226	0.095947266
-0.19333109	-26.100754	0.096923828
-0.19333109	-26.096491	0.097900391
-0.19333109	-26.096491	0.098876953
-0.20820272	-26.100754	0.099853516
-0.19333109	-26.096491	0.10083008
-0.19333109	-26.096491	0.10180664
-0.19333109	-26.100754	0.1027832
-0.20820272	-26.096491	0.10375977
-0.20820272	-26.096491	0.10473633
-0.19333109	-26.096491	0.10571289
-0.19333109	-26.096491	0.10668945
-0.19333109	-26.100754	0.10766602
-0.20820272	-26.092226	0.10864258
-0.20820272	-26.100754	0.10961914
-0.19333109	-26.096491	0.1105957
-0.17845948	-26.096491	0.11157227
-0.16358787	-26.100754	0.11254883
-0.19333109	-26.100754	0.11352539
-0.19333109	-26.092226	0.11450195
-0.19333109	-26.096491	0.11547852
-0.19333109	-26.092226	0.11645508
-0.20820272	-26.096491	0.11743164
-0.19333109	-26.096491	0.1184082
-0.20820272	-26.096491	0.11938477
-0.20820272	-26.096491	0.12036133
-0.22307433	-26.096491	0.12133789
-0.20820272	-26.096491	0.12231445
-0.19333109	-26.096491	0.12329102
