MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	9.8427734	Sec	5/17/2022 11:43:35 AM
Axial Force	Axial Displacement	Time
kN	mm	Sec
-0.21398719	-12.922474	0.067382813
-0.21398719	-12.922474	0.068359375
-0.19752663	-12.926737	0.069335938
-0.21398719	-12.931001	0.0703125
-0.19752663	-12.922474	0.071289063
-0.19752663	-12.922474	0.072265625
-0.19752663	-12.922474	0.073242188
-0.21398719	-12.931001	0.07421875
-0.21398719	-12.922474	0.075195313
-0.19752663	-12.926737	0.076171875
-0.19752663	-12.922474	0.077148438
-0.19752663	-12.926737	0.078125
-0.21398719	-12.926737	0.079101563
-0.19752663	-12.926737	0.080078125
-0.19752663	-12.926737	0.081054688
-0.21398719	-12.926737	0.08203125
-0.19752663	-12.922474	0.083007813
-0.19752663	-12.926737	0.083984375
-0.19752663	-12.922474	0.084960938
-0.19752663	-12.922474	0.0859375
-0.18106608	-12.922474	0.086914063
-0.19752663	-12.926737	0.087890625
-0.21398719	-12.926737	0.088867188
-0.21398719	-12.922474	0.08984375
-0.19752663	-12.931001	0.090820313
-0.19752663	-12.931001	0.091796875
-0.19752663	-12.922474	0.092773438
-0.18106608	-12.922474	0.09375
-0.18106608	-12.926737	0.094726563
-0.19752663	-12.922474	0.095703125
-0.18106608	-12.922474	0.096679688
-0.19752663	-12.926737	0.09765625
-0.21398719	-12.926737	0.098632813
-0.19752663	-12.926737	0.099609375
-0.19752663	-12.926737	0.10058594
-0.21398719	-12.922474	0.1015625
-0.19752663	-12.922474	0.10253906
-0.18106608	-12.926737	0.10351563
-0.21398719	-12.922474	0.10449219
-0.19752663	-12.922474	0.10546875
-0.21398719	-12.926737	0.10644531
-0.19752663	-12.922474	0.10742188
-0.19752663	-12.926737	0.10839844
-0.19752663	-12.922474	0.109375
-0.21398719	-12.922474	0.11035156
-0.21398719	-12.922474	0.11132813
-0.19752663	-12.926737	0.11230469
-0.19752663	-12.922474	0.11328125
-0.21398719	-12.922474	0.11425781
-0.21398719	-12.922474	0.11523438
-0.19752663	-12.926737	0.11621094
-0.19752663	-12.926737	0.1171875
-0.21398719	-12.931001	0.11816406
-0.23044774	-12.922474	0.11914063
-0.19752663	-12.926737	0.12011719
-0.21398719	-12.926737	0.12109375
-0.19752663	-12.926737	0.12207031
-0.23044774	-12.922474	0.12304688
-0.23044774	-12.922474	0.12402344
-0.23044774	-12.926737	0.125
-0.21398719	-12.926737	0.12597656
-0.23044774	-12.926737	0.12695313
-0.21398719	-12.926737	0.12792969
-0.23044774	-12.922474	0.12890625
-0.23044774	-12.926737	0.12988281
-0.24690831	-12.926737	0.13085938
-0.21398719	-12.926737	0.13183594
-0.21398719	-12.922474	0.1328125
-0.26336884	-12.922474	0.13378906
-0.24690831	-12.926737	0.13476563
-0.24690831	-12.926737	0.13574219
-0.23044774	-12.926737	0.13671875
-0.26336884	-12.926737	0.13769531
-0.26336884	-12.926737	0.13867188
-0.24690831	-12.926737	0.13964844
-0.26336884	-12.926737	0.140625
-0.27982941	-12.926737	0.14160156
-0.29628995	-12.922474	0.14257813
-0.26336884	-12.926737	0.14355469
-0.26336884	-12.926737	0.14453125
-0.26336884	-12.931001	0.14550781
-0.27982941	-12.922474	0.14648438
-0.27982941	-12.922474	0.14746094
-0.29628995	-12.922474	0.1484375
-0.27982941	-12.931001	0.14941406
-0.29628995	-12.931001	0.15039063
-0.29628995	-12.926737	0.15136719
-0.31275052	-12.926737	0.15234375
-0.31275052	-12.922474	0.15332031
-0.31275052	-12.922474	0.15429688
-0.32921109	-12.926737	0.15527344
-0.32921109	-12.931001	0.15625
-0.34567162	-12.931001	0.15722656
-0.34567162	-12.931001	0.15820313
-0.34567162	-12.931001	0.15917969
-0.34567162	-12.926737	0.16015625
-0.36213219	-12.926737	0.16113281
-0.34567162	-12.926737	0.16210938
-0.34567162	-12.931001	0.16308594
-0.34567162	-12.931001	0.1640625
-0.36213219	-12.926737	0.16503906
-0.37859273	-12.926737	0.16601563
-0.3950533	-12.931001	0.16699219
-0.3950533	-12.931001	0.16796875
-0.3950533	-12.931001	0.16894531
-0.41151384	-12.926737	0.16992188
-0.41151384	-12.931001	0.17089844
-0.4279744	-12.926737	0.171875
-0.4279744	-12.931001	0.17285156
-0.44443494	-12.931001	0.17382813
-0.4279744	-12.926737	0.17480469
-0.46089551	-12.931001	0.17578125
-0.46089551	-12.931001	0.17675781
-0.44443494	-12.935265	0.17773438
-0.47735608	-12.931001	0.17871094
-0.47735608	-12.931001	0.1796875
-0.47735608	-12.931001	0.18066406
-0.49381661	-12.931001	0.18164063
-0.51027715	-12.935265	0.18261719
-0.52673775	-12.931001	0.18359375
-0.52673775	-12.926737	0.18457031
-0.54319829	-12.926737	0.18554688
-0.55965883	-12.931001	0.18652344
-0.55965883	-12.926737	0.1875
-0.57611936	-12.931001	0.18847656
-0.59257996	-12.935265	0.18945313
-0.59257996	-12.931001	0.19042969
-0.62550104	-12.935265	0.19140625
-0.6090405	-12.935265	0.19238281
-0.59257996	-12.935265	0.19335938
-0.62550104	-12.931001	0.19433594
-0.62550104	-12.935265	0.1953125
-0.64196163	-12.935265	0.19628906
-0.64196163	-12.935265	0.19726563
-0.64196163	-12.935265	0.19824219
-0.67488271	-12.939528	0.19921875
-0.67488271	-12.931001	0.20019531
-0.70780385	-12.931001	0.20117188
-0.70780385	-12.935265	0.20214844
-0.70780385	-12.939528	0.203125
-0.72426438	-12.935265	0.20410156
-0.72426438	-12.935265	0.20507813
-0.75718546	-12.931001	0.20605469
-0.75718546	-12.935265	0.20703125
-0.77364606	-12.935265	0.20800781
-0.79010659	-12.939528	0.20898438
-0.79010659	-12.935265	0.20996094
-0.79010659	-12.931001	0.2109375
-0.77364606	-12.939528	0.21191406
-0.80656713	-12.935265	0.21289063
-0.82302773	-12.935265	0.21386719
-0.82302773	-12.931001	0.21484375
-0.87240934	-12.939528	0.21582031
-0.85594881	-12.935265	0.21679688
-0.87240934	-12.939528	0.21777344
-0.88886994	-12.943791	0.21875
-0.88886994	-12.939528	0.21972656
-0.90533048	-12.939528	0.22070313
-0.90533048	-12.935265	0.22167969
-0.90533048	-12.939528	0.22265625
-0.93825155	-12.943791	0.22363281
-0.92179102	-12.935265	0.22460938
-0.95471215	-12.939528	0.22558594
-0.95471215	-12.939528	0.2265625
-0.95471215	-12.939528	0.22753906
-0.97117269	-12.943791	0.22851563
-0.98763323	-12.943791	0.22949219
-0.98763323	-12.943791	0.23046875
-0.98763323	-12.943791	0.23144531
-1.0205543	-12.939528	0.23242188
-1.0205543	-12.939528	0.23339844
-1.037015	-12.943791	0.234375
-1.037015	-12.943791	0.23535156
-1.037015	-12.943791	0.23632813
-1.0534755	-12.935265	0.23730469
-1.069936	-12.939528	0.23828125
-1.0863966	-12.939528	0.23925781
-1.0863966	-12.935265	0.24023438
-1.1028571	-12.935265	0.24121094
