MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	9.8383789	Sec	6/3/2021 8:41:11 AM
Axial Force	Axial Displacement	Time
kN	mm	Sec
-0.19333109	-26.0837	0.060546875
-0.20820272	-26.0837	0.061523438
-0.19333109	-26.0837	0.0625
-0.17845948	-26.0837	0.063476563
-0.17845948	-26.0837	0.064453125
-0.19333109	-26.079437	0.065429688
-0.20820272	-26.0837	0.06640625
-0.19333109	-26.0837	0.067382813
-0.19333109	-26.0837	0.068359375
-0.19333109	-26.079437	0.069335938
-0.19333109	-26.087963	0.0703125
-0.19333109	-26.087963	0.071289063
-0.19333109	-26.087963	0.072265625
-0.20820272	-26.0837	0.073242188
-0.20820272	-26.0837	0.07421875
-0.20820272	-26.079437	0.075195313
-0.20820272	-26.087963	0.076171875
-0.19333109	-26.0837	0.077148438
-0.20820272	-26.087963	0.078125
-0.19333109	-26.087963	0.079101563
-0.17845948	-26.079437	0.080078125
-0.20820272	-26.087963	0.081054688
-0.20820272	-26.0837	0.08203125
-0.20820272	-26.0837	0.083007813
-0.19333109	-26.0837	0.083984375
-0.20820272	-26.0837	0.084960938
-0.19333109	-26.0837	0.0859375
-0.20820272	-26.087963	0.086914063
-0.19333109	-26.0837	0.087890625
-0.17845948	-26.087963	0.088867188
-0.20820272	-26.087963	0.08984375
-0.20820272	-26.0837	0.090820313
-0.20820272	-26.087963	0.091796875
-0.20820272	-26.087963	0.092773438
-0.17845948	-26.087963	0.09375
-0.20820272	-26.0837	0.094726563
-0.19333109	-26.087963	0.095703125
-0.17845948	-26.087963	0.096679688
-0.20820272	-26.0837	0.09765625
-0.20820272	-26.079437	0.098632813
-0.19333109	-26.087963	0.099609375
-0.19333109	-26.087963	0.10058594
-0.19333109	-26.0837	0.1015625
-0.20820272	-26.079437	0.10253906
-0.22307433	-26.087963	0.10351563
-0.20820272	-26.079437	0.10449219
-0.20820272	-26.0837	0.10546875
-0.22307433	-26.079437	0.10644531
-0.19333109	-26.0837	0.10742188
-0.20820272	-26.0837	0.10839844
-0.19333109	-26.0837	0.109375
-0.20820272	-26.079437	0.11035156
