MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	10.040039	Sec	6/17/2021 8:35:32 AM
Axial Force	Axial Displacement	Time
kN	mm	Sec
-0.19333091	-25.452711	0.26196289
-0.19333091	-25.456976	0.26293945
-0.19333091	-25.456976	0.26391602
-0.22307415	-25.452711	0.26489258
-0.19333091	-25.456976	0.26586914
-0.1784593	-25.448448	0.2668457
-0.20820253	-25.452711	0.26782227
-0.20820253	-25.452711	0.26879883
-0.1784593	-25.452711	0.26977539
-0.19333091	-25.448448	0.27075195
-0.19333091	-25.456976	0.27172852
-0.19333091	-25.452711	0.27270508
-0.19333091	-25.456976	0.27368164
-0.20820253	-25.456976	0.2746582
-0.1784593	-25.452711	0.27563477
-0.1784593	-25.456976	0.27661133
-0.19333091	-25.461239	0.27758789
-0.20820253	-25.456976	0.27856445
-0.19333091	-25.456976	0.27954102
-0.19333091	-25.452711	0.28051758
-0.20820253	-25.452711	0.28149414
-0.20820253	-25.452711	0.2824707
-0.19333091	-25.452711	0.28344727
-0.20820253	-25.456976	0.28442383
-0.20820253	-25.452711	0.28540039
-0.19333091	-25.452711	0.28637695
-0.19333091	-25.452711	0.28735352
-0.22307415	-25.452711	0.28833008
-0.19333091	-25.456976	0.28930664
-0.20820253	-25.452711	0.2902832
-0.19333091	-25.452711	0.29125977
-0.19333091	-25.452711	0.29223633
-0.1784593	-25.452711	0.29321289
-0.19333091	-25.452711	0.29418945
-0.19333091	-25.452711	0.29516602
-0.19333091	-25.448448	0.29614258
-0.19333091	-25.452711	0.29711914
-0.19333091	-25.461239	0.2980957
-0.20820253	-25.456976	0.29907227
-0.20820253	-25.452711	0.30004883
-0.20820253	-25.452711	0.30102539
-0.20820253	-25.452711	0.30200195
-0.20820253	-25.456976	0.30297852
-0.22307415	-25.448448	0.30395508
-0.22307415	-25.448448	0.30493164
-0.20820253	-25.456976	0.3059082
-0.22307415	-25.452711	0.30688477
-0.20820253	-25.452711	0.30786133
-0.20820253	-25.452711	0.30883789
-0.22307415	-25.452711	0.30981445
-0.19333091	-25.452711	0.31079102
-0.19333091	-25.452711	0.31176758
-0.22307415	-25.452711	0.31274414
-0.22307415	-25.452711	0.3137207
-0.22307415	-25.461239	0.31469727
-0.22307415	-25.452711	0.31567383
-0.23794577	-25.456976	0.31665039
-0.23794577	-25.452711	0.31762695
-0.22307415	-25.452711	0.31860352
-0.22307415	-25.456976	0.31958008
-0.23794577	-25.456976	0.32055664
-0.23794577	-25.452711	0.3215332
-0.23794577	-25.456976	0.32250977
-0.23794577	-25.452711	0.32348633
-0.22307415	-25.452711	0.32446289
-0.25281739	-25.456976	0.32543945
-0.23794577	-25.452711	0.32641602
-0.20820253	-25.452711	0.32739258
-0.23794577	-25.452711	0.32836914
-0.23794577	-25.456976	0.3293457
-0.23794577	-25.456976	0.33032227
-0.26768899	-25.456976	0.33129883
-0.25281739	-25.456976	0.33227539
-0.25281739	-25.452711	0.33325195
-0.25281739	-25.452711	0.33422852
-0.25281739	-25.456976	0.33520508
-0.23794577	-25.448448	0.33618164
-0.23794577	-25.452711	0.3371582
-0.26768899	-25.456976	0.33813477
-0.26768899	-25.456976	0.33911133
-0.26768899	-25.448448	0.34008789
-0.26768899	-25.461239	0.34106445
-0.25281739	-25.452711	0.34204102
-0.26768899	-25.452711	0.34301758
-0.26768899	-25.452711	0.34399414
-0.25281739	-25.452711	0.3449707
-0.25281739	-25.456976	0.34594727
-0.26768899	-25.452711	0.34692383
-0.26768899	-25.456976	0.34790039
-0.28256062	-25.456976	0.34887695
-0.28256062	-25.448448	0.34985352
-0.26768899	-25.456976	0.35083008
-0.28256062	-25.452711	0.35180664
-0.29743221	-25.452711	0.3527832
-0.28256062	-25.456976	0.35375977
-0.31230384	-25.452711	0.35473633
