MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	9.8361816	Sec	6/3/2021 8:43:47 AM
Axial Force	Axial Displacement	Time
kN	mm	Sec
-0.19333109	-26.092226	0.061523438
-0.20820272	-26.087963	0.0625
-0.20820272	-26.092226	0.063476563
-0.19333109	-26.092226	0.064453125
-0.17845948	-26.092226	0.065429688
-0.19333109	-26.087963	0.06640625
-0.19333109	-26.087963	0.067382813
-0.19333109	-26.087963	0.068359375
-0.19333109	-26.087963	0.069335938
-0.17845948	-26.092226	0.0703125
-0.19333109	-26.0837	0.071289063
-0.20820272	-26.087963	0.072265625
-0.19333109	-26.087963	0.073242188
-0.22307433	-26.087963	0.07421875
-0.19333109	-26.092226	0.075195313
-0.19333109	-26.087963	0.076171875
-0.20820272	-26.096491	0.077148438
-0.20820272	-26.092226	0.078125
-0.20820272	-26.087963	0.079101563
-0.20820272	-26.092226	0.080078125
-0.22307433	-26.087963	0.081054688
-0.20820272	-26.092226	0.08203125
-0.19333109	-26.096491	0.083007813
-0.16358787	-26.092226	0.083984375
-0.17845948	-26.087963	0.084960938
-0.19333109	-26.087963	0.0859375
-0.20820272	-26.092226	0.086914063
-0.19333109	-26.092226	0.087890625
-0.20820272	-26.092226	0.088867188
-0.20820272	-26.092226	0.08984375
-0.19333109	-26.087963	0.090820313
-0.19333109	-26.087963	0.091796875
-0.20820272	-26.092226	0.092773438
-0.20820272	-26.092226	0.09375
-0.22307433	-26.092226	0.094726563
-0.20820272	-26.092226	0.095703125
-0.22307433	-26.087963	0.096679688
-0.22307433	-26.087963	0.09765625
-0.20820272	-26.092226	0.098632813
-0.20820272	-26.092226	0.099609375
-0.20820272	-26.092226	0.10058594
-0.19333109	-26.092226	0.1015625
-0.19333109	-26.092226	0.10253906
-0.20820272	-26.092226	0.10351563
-0.20820272	-26.092226	0.10449219
-0.19333109	-26.092226	0.10546875
-0.20820272	-26.087963	0.10644531
-0.20820272	-26.087963	0.10742188
-0.20820272	-26.092226	0.10839844
-0.19333109	-26.087963	0.109375
-0.20820272	-26.087963	0.11035156
-0.20820272	-26.092226	0.11132813
-0.22307433	-26.092226	0.11230469
-0.19333109	-26.087963	0.11328125
-0.19333109	-26.092226	0.11425781
-0.19333109	-26.087963	0.11523438
-0.20820272	-26.087963	0.11621094
-0.19333109	-26.092226	0.1171875
-0.19333109	-26.092226	0.11816406
-0.20820272	-26.087963	0.11914063
-0.20820272	-26.092226	0.12011719
-0.20820272	-26.087963	0.12109375
-0.19333109	-26.087963	0.12207031
-0.20820272	-26.087963	0.12304688
-0.20820272	-26.092226	0.12402344
-0.19333109	-26.0837	0.125
-0.22307433	-26.092226	0.12597656
-0.22307433	-26.092226	0.12695313
-0.19333109	-26.087963	0.12792969
-0.22307433	-26.092226	0.12890625
-0.22307433	-26.092226	0.12988281
-0.23794594	-26.087963	0.13085938
-0.22307433	-26.087963	0.13183594
-0.19333109	-26.096491	0.1328125
-0.20820272	-26.087963	0.13378906
-0.20820272	-26.092226	0.13476563
-0.17845948	-26.0837	0.13574219
-0.20820272	-26.092226	0.13671875
-0.20820272	-26.087963	0.13769531
-0.20820272	-26.087963	0.13867188
-0.20820272	-26.087963	0.13964844
-0.20820272	-26.0837	0.140625
-0.20820272	-26.087963	0.14160156
-0.20820272	-26.0837	0.14257813
-0.20820272	-26.092226	0.14355469
-0.20820272	-26.092226	0.14453125
-0.22307433	-26.092226	0.14550781
-0.22307433	-26.087963	0.14648438
-0.22307433	-26.092226	0.14746094
-0.22307433	-26.092226	0.1484375
-0.20820272	-26.096491	0.14941406
-0.20820272	-26.096491	0.15039063
-0.20820272	-26.0837	0.15136719
-0.22307433	-26.092226	0.15234375
-0.20820272	-26.092226	0.15332031
-0.23794594	-26.096491	0.15429688
-0.20820272	-26.087963	0.15527344
-0.22307433	-26.092226	0.15625
-0.22307433	-26.092226	0.15722656
-0.22307433	-26.087963	0.15820313
-0.22307433	-26.092226	0.15917969
-0.22307433	-26.096491	0.16015625
-0.22307433	-26.096491	0.16113281
-0.20820272	-26.087963	0.16210938
-0.20820272	-26.087963	0.16308594
-0.22307433	-26.087963	0.1640625
-0.23794594	-26.092226	0.16503906
-0.20820272	-26.092226	0.16601563
-0.20820272	-26.096491	0.16699219
-0.20820272	-26.087963	0.16796875
-0.20820272	-26.087963	0.16894531
-0.23794594	-26.092226	0.16992188
-0.22307433	-26.087963	0.17089844
-0.22307433	-26.087963	0.171875
-0.22307433	-26.087963	0.17285156
-0.22307433	-26.092226	0.17382813
-0.23794594	-26.087963	0.17480469
-0.22307433	-26.092226	0.17578125
-0.23794594	-26.092226	0.17675781
-0.22307433	-26.087963	0.17773438
-0.23794594	-26.092226	0.17871094
-0.23794594	-26.092226	0.1796875
-0.23794594	-26.092226	0.18066406
-0.23794594	-26.096491	0.18164063
-0.22307433	-26.096491	0.18261719
-0.22307433	-26.092226	0.18359375
-0.23794594	-26.092226	0.18457031
-0.20820272	-26.092226	0.18554688
-0.23794594	-26.092226	0.18652344
-0.23794594	-26.092226	0.1875
-0.23794594	-26.092226	0.18847656
-0.23794594	-26.087963	0.18945313
-0.23794594	-26.087963	0.19042969
-0.23794594	-26.096491	0.19140625
-0.23794594	-26.096491	0.19238281
-0.23794594	-26.087963	0.19335938
-0.23794594	-26.092226	0.19433594
-0.23794594	-26.092226	0.1953125
-0.25281757	-26.092226	0.19628906
-0.25281757	-26.092226	0.19726563
-0.25281757	-26.096491	0.19824219
-0.25281757	-26.087963	0.19921875
-0.23794594	-26.092226	0.20019531
-0.20820272	-26.092226	0.20117188
-0.22307433	-26.0837	0.20214844
-0.25281757	-26.092226	0.203125
-0.25281757	-26.092226	0.20410156
-0.23794594	-26.087963	0.20507813
-0.23794594	-26.096491	0.20605469
-0.25281757	-26.092226	0.20703125
-0.26768917	-26.092226	0.20800781
-0.23794594	-26.096491	0.20898438
-0.25281757	-26.087963	0.20996094
-0.25281757	-26.087963	0.2109375
-0.23794594	-26.087963	0.21191406
-0.25281757	-26.092226	0.21289063
-0.23794594	-26.092226	0.21386719
-0.25281757	-26.087963	0.21484375
-0.25281757	-26.096491	0.21582031
-0.22307433	-26.087963	0.21679688
-0.25281757	-26.092226	0.21777344
-0.25281757	-26.092226	0.21875
-0.25281757	-26.092226	0.21972656
-0.23794594	-26.087963	0.22070313
-0.22307433	-26.092226	0.22167969
-0.23794594	-26.092226	0.22265625
-0.23794594	-26.096491	0.22363281
-0.26768917	-26.087963	0.22460938
-0.25281757	-26.087963	0.22558594
-0.26768917	-26.096491	0.2265625
-0.25281757	-26.092226	0.22753906
-0.25281757	-26.087963	0.22851563
-0.26768917	-26.100754	0.22949219
-0.26768917	-26.092226	0.23046875
-0.25281757	-26.092226	0.23144531
-0.2825608	-26.092226	0.23242188
-0.25281757	-26.096491	0.23339844
-0.26768917	-26.092226	0.234375
-0.2825608	-26.096491	0.23535156
-0.26768917	-26.092226	0.23632813
-0.26768917	-26.092226	0.23730469
-0.2825608	-26.087963	0.23828125
-0.26768917	-26.096491	0.23925781
-0.26768917	-26.092226	0.24023438
-0.2825608	-26.092226	0.24121094
-0.2825608	-26.092226	0.2421875
-0.2825608	-26.092226	0.24316406
-0.26768917	-26.092226	0.24414063
-0.2825608	-26.096491	0.24511719
-0.26768917	-26.092226	0.24609375
-0.2825608	-26.096491	0.24707031
-0.25281757	-26.092226	0.24804688
-0.2825608	-26.092226	0.24902344
-0.26768917	-26.092226	0.25
-0.26768917	-26.087963	0.25097656
-0.25281757	-26.087963	0.25195313
-0.2825608	-26.087963	0.25292969
-0.29743242	-26.096491	0.25390625
-0.2825608	-26.096491	0.25488281
-0.29743242	-26.096491	0.25585938
-0.2825608	-26.092226	0.25683594
-0.29743242	-26.092226	0.2578125
-0.2825608	-26.096491	0.25878906
-0.2825608	-26.096491	0.25976563
-0.29743242	-26.092226	0.26074219
-0.29743242	-26.096491	0.26171875
-0.2825608	-26.096491	0.26269531
-0.29743242	-26.096491	0.26367188
-0.29743242	-26.092226	0.26464844
-0.29743242	-26.092226	0.265625
-0.2825608	-26.092226	0.26660156
-0.29743242	-26.096491	0.26757813
-0.2825608	-26.096491	0.26855469
-0.26768917	-26.096491	0.26953125
-0.2825608	-26.092226	0.27050781
-0.2825608	-26.092226	0.27148438
-0.31230402	-26.087963	0.27246094
-0.2825608	-26.092226	0.2734375
-0.31230402	-26.096491	0.27441406
-0.29743242	-26.096491	0.27539063
-0.31230402	-26.092226	0.27636719
-0.2825608	-26.092226	0.27734375
-0.29743242	-26.100754	0.27832031
-0.29743242	-26.096491	0.27929688
-0.29743242	-26.100754	0.28027344
-0.31230402	-26.096491	0.28125
-0.29743242	-26.092226	0.28222656
-0.31230402	-26.096491	0.28320313
-0.29743242	-26.096491	0.28417969
-0.31230402	-26.100754	0.28515625
-0.32717565	-26.096491	0.28613281
-0.31230402	-26.092226	0.28710938
-0.31230402	-26.096491	0.28808594
-0.31230402	-26.092226	0.2890625
-0.31230402	-26.100754	0.29003906
-0.31230402	-26.096491	0.29101563
-0.31230402	-26.096491	0.29199219
-0.34204724	-26.092226	0.29296875
-0.32717565	-26.100754	0.29394531
-0.34204724	-26.100754	0.29492188
-0.32717565	-26.100754	0.29589844
-0.35691887	-26.096491	0.296875
-0.34204724	-26.100754	0.29785156
-0.34204724	-26.096491	0.29882813
-0.32717565	-26.096491	0.29980469
-0.34204724	-26.096491	0.30078125
-0.34204724	-26.096491	0.30175781
-0.34204724	-26.096491	0.30273438
-0.34204724	-26.100754	0.30371094
-0.35691887	-26.100754	0.3046875
-0.3717905	-26.096491	0.30566406
-0.3717905	-26.096491	0.30664063
-0.3717905	-26.100754	0.30761719
-0.3866621	-26.096491	0.30859375
-0.35691887	-26.096491	0.30957031
-0.3717905	-26.092226	0.31054688
-0.3866621	-26.096491	0.31152344
-0.40153372	-26.096491	0.3125
-0.41640532	-26.100754	0.31347656
-0.3866621	-26.100754	0.31445313
-0.40153372	-26.105017	0.31542969
-0.3866621	-26.100754	0.31640625
-0.3866621	-26.092226	0.31738281
-0.40153372	-26.100754	0.31835938
-0.40153372	-26.092226	0.31933594
-0.43127695	-26.100754	0.3203125
-0.43127695	-26.100754	0.32128906
-0.43127695	-26.100754	0.32226563
-0.41640532	-26.096491	0.32324219
-0.43127695	-26.100754	0.32421875
-0.43127695	-26.105017	0.32519531
-0.46102017	-26.100754	0.32617188
-0.44614857	-26.100754	0.32714844
-0.44614857	-26.096491	0.328125
-0.4758918	-26.096491	0.32910156
-0.4758918	-26.096491	0.33007813
-0.44614857	-26.096491	0.33105469
-0.46102017	-26.100754	0.33203125
-0.46102017	-26.100754	0.33300781
-0.46102017	-26.096491	0.33398438
-0.4758918	-26.096491	0.33496094
-0.4758918	-26.096491	0.3359375
-0.49076343	-26.096491	0.33691406
-0.50563502	-26.096491	0.33789063
-0.52050662	-26.100754	0.33886719
-0.50563502	-26.096491	0.33984375
-0.52050662	-26.096491	0.34082031
-0.52050662	-26.100754	0.34179688
-0.53537828	-26.100754	0.34277344
-0.52050662	-26.100754	0.34375
-0.53537828	-26.105017	0.34472656
-0.55024987	-26.096491	0.34570313
-0.53537828	-26.092226	0.34667969
-0.53537828	-26.100754	0.34765625
-0.55024987	-26.100754	0.34863281
-0.55024987	-26.100754	0.34960938
-0.55024987	-26.100754	0.35058594
-0.55024987	-26.100754	0.3515625
-0.55024987	-26.100754	0.35253906
-0.55024987	-26.100754	0.35351563
-0.56512147	-26.100754	0.35449219
-0.57999313	-26.100754	0.35546875
-0.57999313	-26.096491	0.35644531
-0.60973632	-26.100754	0.35742188
-0.59486473	-26.105017	0.35839844
-0.60973632	-26.105017	0.359375
-0.60973632	-26.096491	0.36035156
-0.62460798	-26.100754	0.36132813
-0.62460798	-26.105017	0.36230469
-0.62460798	-26.105017	0.36328125
-0.62460798	-26.105017	0.36425781
-0.63947958	-26.100754	0.36523438
-0.62460798	-26.105017	0.36621094
-0.65435117	-26.100754	0.3671875
-0.62460798	-26.096491	0.36816406
-0.63947958	-26.100754	0.36914063
-0.65435117	-26.100754	0.37011719
-0.65435117	-26.105017	0.37109375
-0.65435117	-26.100754	0.37207031
-0.63947958	-26.105017	0.37304688
-0.65435117	-26.096491	0.37402344
-0.66922277	-26.105017	0.375
-0.68409443	-26.105017	0.37597656
-0.66922277	-26.105017	0.37695313
-0.69896603	-26.105017	0.37792969
-0.68409443	-26.105017	0.37890625
-0.71383762	-26.100754	0.37988281
-0.71383762	-26.096491	0.38085938
-0.68409443	-26.100754	0.38183594
-0.71383762	-26.100754	0.3828125
-0.68409443	-26.105017	0.38378906
-0.69896603	-26.100754	0.38476563
-0.71383762	-26.100754	0.38574219
-0.72870928	-26.105017	0.38671875
-0.72870928	-26.109282	0.38769531
-0.71383762	-26.105017	0.38867188
-0.71383762	-26.109282	0.38964844
-0.72870928	-26.105017	0.390625
-0.74358088	-26.100754	0.39160156
-0.74358088	-26.105017	0.39257813
-0.72870928	-26.105017	0.39355469
-0.74358088	-26.100754	0.39453125
-0.75845248	-26.100754	0.39550781
-0.75845248	-26.105017	0.39648438
-0.74358088	-26.105017	0.39746094
-0.75845248	-26.105017	0.3984375
-0.74358088	-26.109282	0.39941406
-0.75845248	-26.105017	0.40039063
-0.74358088	-26.105017	0.40136719
-0.74358088	-26.105017	0.40234375
-0.75845248	-26.105017	0.40332031
-0.77332413	-26.109282	0.40429688
-0.75845248	-26.105017	0.40527344
-0.75845248	-26.100754	0.40625
-0.74358088	-26.105017	0.40722656
-0.77332413	-26.105017	0.40820313
-0.77332413	-26.105017	0.40917969
-0.75845248	-26.100754	0.41015625
-0.80306733	-26.109282	0.41113281
-0.78819573	-26.105017	0.41210938
-0.75845248	-26.100754	0.41308594
-0.80306733	-26.109282	0.4140625
-0.77332413	-26.105017	0.41503906
-0.78819573	-26.105017	0.41601563
-0.80306733	-26.105017	0.41699219
-0.78819573	-26.100754	0.41796875
-0.78819573	-26.100754	0.41894531
-0.78819573	-26.100754	0.41992188
-0.81793898	-26.109282	0.42089844
-0.80306733	-26.100754	0.421875
-0.80306733	-26.105017	0.42285156
-0.81793898	-26.100754	0.42382813
-0.83281058	-26.105017	0.42480469
-0.81793898	-26.105017	0.42578125
-0.83281058	-26.109282	0.42675781
-0.83281058	-26.105017	0.42773438
-0.83281058	-26.105017	0.42871094
-0.86255383	-26.105017	0.4296875
-0.84768218	-26.100754	0.43066406
-0.84768218	-26.105017	0.43164063
-0.86255383	-26.105017	0.43261719
-0.84768218	-26.105017	0.43359375
-0.84768218	-26.105017	0.43457031
-0.84768218	-26.105017	0.43554688
-0.86255383	-26.105017	0.43652344
-0.87742543	-26.105017	0.4375
-0.84768218	-26.105017	0.43847656
-0.84768218	-26.100754	0.43945313
-0.89229703	-26.100754	0.44042969
-0.87742543	-26.105017	0.44140625
-0.89229703	-26.100754	0.44238281
-0.86255383	-26.105017	0.44335938
-0.87742543	-26.109282	0.44433594
-0.89229703	-26.100754	0.4453125
-0.89229703	-26.105017	0.44628906
-0.89229703	-26.105017	0.44726563
-0.89229703	-26.105017	0.44824219
-0.90716863	-26.105017	0.44921875
-0.89229703	-26.105017	0.45019531
-0.87742543	-26.113544	0.45117188
-0.87742543	-26.105017	0.45214844
-0.89229703	-26.105017	0.453125
-0.92204028	-26.105017	0.45410156
-0.90716863	-26.100754	0.45507813
-0.90716863	-26.105017	0.45605469
-0.92204028	-26.105017	0.45703125
-0.89229703	-26.105017	0.45800781
-0.93691188	-26.100754	0.45898438
-0.93691188	-26.109282	0.45996094
-0.93691188	-26.105017	0.4609375
-0.95178348	-26.100754	0.46191406
-0.93691188	-26.100754	0.46289063
-0.92204028	-26.105017	0.46386719
-0.92204028	-26.100754	0.46484375
-0.93691188	-26.105017	0.46582031
-0.93691188	-26.100754	0.46679688
-0.90716863	-26.105017	0.46777344
-0.95178348	-26.109282	0.46875
