MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	10.145752	Sec	5/17/2022 11:12:27 AM
Axial Force	Axial Displacement	Time
kN	mm	Sec
-0.21398719	-12.935265	0.37060547
-0.19752663	-12.935265	0.37158203
-0.18106608	-12.926737	0.37255859
-0.21398719	-12.935265	0.37353516
-0.19752663	-12.926737	0.37451172
-0.19752663	-12.931001	0.37548828
-0.19752663	-12.935265	0.37646484
-0.19752663	-12.935265	0.37744141
-0.19752663	-12.931001	0.37841797
-0.19752663	-12.935265	0.37939453
-0.21398719	-12.931001	0.38037109
-0.21398719	-12.935265	0.38134766
-0.19752663	-12.935265	0.38232422
-0.19752663	-12.935265	0.38330078
-0.19752663	-12.931001	0.38427734
-0.18106608	-12.926737	0.38525391
-0.18106608	-12.935265	0.38623047
-0.19752663	-12.931001	0.38720703
-0.23044774	-12.931001	0.38818359
-0.21398719	-12.931001	0.38916016
-0.21398719	-12.931001	0.39013672
-0.19752663	-12.931001	0.39111328
-0.19752663	-12.931001	0.39208984
-0.19752663	-12.931001	0.39306641
-0.19752663	-12.931001	0.39404297
-0.21398719	-12.935265	0.39501953
-0.21398719	-12.935265	0.39599609
-0.19752663	-12.931001	0.39697266
-0.21398719	-12.931001	0.39794922
-0.21398719	-12.931001	0.39892578
-0.19752663	-12.935265	0.39990234
-0.18106608	-12.935265	0.40087891
-0.19752663	-12.935265	0.40185547
-0.19752663	-12.935265	0.40283203
-0.19752663	-12.931001	0.40380859
-0.19752663	-12.931001	0.40478516
-0.21398719	-12.935265	0.40576172
-0.21398719	-12.926737	0.40673828
-0.21398719	-12.935265	0.40771484
-0.21398719	-12.931001	0.40869141
-0.21398719	-12.931001	0.40966797
-0.21398719	-12.931001	0.41064453
-0.21398719	-12.931001	0.41162109
-0.23044774	-12.931001	0.41259766
-0.21398719	-12.931001	0.41357422
-0.21398719	-12.935265	0.41455078
-0.21398719	-12.935265	0.41552734
-0.23044774	-12.935265	0.41650391
-0.19752663	-12.935265	0.41748047
-0.21398719	-12.935265	0.41845703
-0.23044774	-12.931001	0.41943359
-0.23044774	-12.926737	0.42041016
-0.21398719	-12.931001	0.42138672
-0.21398719	-12.931001	0.42236328
-0.21398719	-12.931001	0.42333984
-0.23044774	-12.935265	0.42431641
-0.24690831	-12.935265	0.42529297
-0.24690831	-12.931001	0.42626953
-0.24690831	-12.931001	0.42724609
-0.24690831	-12.926737	0.42822266
-0.24690831	-12.935265	0.42919922
-0.24690831	-12.935265	0.43017578
-0.26336884	-12.931001	0.43115234
-0.26336884	-12.935265	0.43212891
-0.24690831	-12.931001	0.43310547
-0.24690831	-12.931001	0.43408203
-0.26336884	-12.935265	0.43505859
-0.24690831	-12.926737	0.43603516
-0.26336884	-12.931001	0.43701172
-0.24690831	-12.931001	0.43798828
-0.26336884	-12.935265	0.43896484
-0.27982941	-12.935265	0.43994141
-0.27982941	-12.931001	0.44091797
-0.26336884	-12.935265	0.44189453
-0.27982941	-12.931001	0.44287109
-0.27982941	-12.939528	0.44384766
-0.29628995	-12.935265	0.44482422
-0.27982941	-12.935265	0.44580078
-0.29628995	-12.935265	0.44677734
-0.29628995	-12.935265	0.44775391
-0.29628995	-12.935265	0.44873047
-0.31275052	-12.935265	0.44970703
-0.29628995	-12.939528	0.45068359
-0.32921109	-12.935265	0.45166016
-0.32921109	-12.931001	0.45263672
-0.34567162	-12.939528	0.45361328
-0.32921109	-12.939528	0.45458984
-0.32921109	-12.935265	0.45556641
-0.36213219	-12.939528	0.45654297
-0.37859273	-12.939528	0.45751953
-0.37859273	-12.935265	0.45849609
-0.37859273	-12.935265	0.45947266
-0.37859273	-12.935265	0.46044922
-0.41151384	-12.935265	0.46142578
-0.3950533	-12.939528	0.46240234
-0.3950533	-12.935265	0.46337891
-0.41151384	-12.939528	0.46435547
-0.4279744	-12.935265	0.46533203
-0.41151384	-12.935265	0.46630859
-0.3950533	-12.935265	0.46728516
-0.4279744	-12.935265	0.46826172
-0.4279744	-12.939528	0.46923828
-0.44443494	-12.939528	0.47021484
-0.46089551	-12.939528	0.47119141
-0.47735608	-12.935265	0.47216797
-0.47735608	-12.939528	0.47314453
-0.51027715	-12.935265	0.47412109
-0.49381661	-12.935265	0.47509766
-0.51027715	-12.943791	0.47607422
-0.52673775	-12.935265	0.47705078
-0.52673775	-12.939528	0.47802734
-0.54319829	-12.939528	0.47900391
-0.52673775	-12.935265	0.47998047
-0.55965883	-12.931001	0.48095703
-0.57611936	-12.939528	0.48193359
-0.54319829	-12.943791	0.48291016
-0.57611936	-12.943791	0.48388672
-0.57611936	-12.935265	0.48486328
-0.57611936	-12.935265	0.48583984
-0.6090405	-12.939528	0.48681641
-0.6090405	-12.939528	0.48779297
-0.6090405	-12.948054	0.48876953
-0.62550104	-12.939528	0.48974609
-0.62550104	-12.939528	0.49072266
-0.64196163	-12.939528	0.49169922
-0.65842217	-12.939528	0.49267578
-0.69134325	-12.939528	0.49365234
-0.70780385	-12.939528	0.49462891
-0.70780385	-12.948054	0.49560547
-0.72426438	-12.939528	0.49658203
-0.70780385	-12.943791	0.49755859
-0.70780385	-12.939528	0.49853516
-0.72426438	-12.943791	0.49951172
-0.74072492	-12.948054	0.50048828
-0.74072492	-12.943791	0.50146484
-0.74072492	-12.943791	0.50244141
-0.75718546	-12.943791	0.50341797
-0.75718546	-12.943791	0.50439453
-0.77364606	-12.943791	0.50537109
-0.79010659	-12.943791	0.50634766
-0.80656713	-12.943791	0.50732422
-0.82302773	-12.943791	0.50830078
-0.80656713	-12.943791	0.50927734
-0.82302773	-12.943791	0.51025391
-0.83948827	-12.948054	0.51123047
-0.87240934	-12.948054	0.51220703
-0.85594881	-12.948054	0.51318359
-0.87240934	-12.943791	0.51416016
-0.88886994	-12.939528	0.51513672
-0.88886994	-12.948054	0.51611328
-0.88886994	-12.948054	0.51708984
-0.90533048	-12.943791	0.51806641
-0.88886994	-12.939528	0.51904297
-0.90533048	-12.948054	0.52001953
-0.93825155	-12.948054	0.52099609
-0.93825155	-12.943791	0.52197266
-0.93825155	-12.948054	0.52294922
-0.97117269	-12.943791	0.52392578
-0.95471215	-12.948054	0.52490234
-0.98763323	-12.943791	0.52587891
-0.98763323	-12.943791	0.52685547
-0.98763323	-12.943791	0.52783203
-0.98763323	-12.943791	0.52880859
-1.0205543	-12.939528	0.52978516
-1.037015	-12.948054	0.53076172
-1.037015	-12.952318	0.53173828
