MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	9.8349609	Sec	6/17/2021 8:55:44 AM
Axial Force	Axial Displacement	Time
kN	mm	Sec
-0.19333091	-25.461239	0.060546875
-0.19333091	-25.461239	0.061523438
-0.19333091	-25.469765	0.0625
-0.19333091	-25.461239	0.063476563
-0.20820253	-25.465502	0.064453125
-0.19333091	-25.465502	0.065429688
-0.20820253	-25.469765	0.06640625
-0.1784593	-25.461239	0.067382813
-0.1784593	-25.465502	0.068359375
-0.1784593	-25.465502	0.069335938
-0.1784593	-25.461239	0.0703125
-0.19333091	-25.461239	0.071289063
-0.19333091	-25.465502	0.072265625
-0.19333091	-25.465502	0.073242188
-0.19333091	-25.465502	0.07421875
-0.1784593	-25.465502	0.075195313
-0.19333091	-25.465502	0.076171875
-0.1784593	-25.461239	0.077148438
-0.1784593	-25.465502	0.078125
-0.19333091	-25.465502	0.079101563
-0.20820253	-25.469765	0.080078125
-0.20820253	-25.465502	0.081054688
-0.19333091	-25.461239	0.08203125
-0.1784593	-25.465502	0.083007813
-0.19333091	-25.465502	0.083984375
-0.19333091	-25.465502	0.084960938
-0.1784593	-25.465502	0.0859375
-0.1784593	-25.461239	0.086914063
-0.1784593	-25.465502	0.087890625
-0.19333091	-25.461239	0.088867188
-0.20820253	-25.465502	0.08984375
-0.20820253	-25.461239	0.090820313
-0.19333091	-25.465502	0.091796875
-0.19333091	-25.461239	0.092773438
-0.19333091	-25.461239	0.09375
-0.22307415	-25.465502	0.094726563
-0.19333091	-25.469765	0.095703125
-0.20820253	-25.469765	0.096679688
-0.22307415	-25.461239	0.09765625
-0.22307415	-25.465502	0.098632813
-0.19333091	-25.461239	0.099609375
-0.20820253	-25.465502	0.10058594
-0.20820253	-25.465502	0.1015625
-0.19333091	-25.469765	0.10253906
-0.19333091	-25.456976	0.10351563
-0.20820253	-25.461239	0.10449219
-0.20820253	-25.465502	0.10546875
-0.20820253	-25.465502	0.10644531
-0.20820253	-25.461239	0.10742188
-0.20820253	-25.465502	0.10839844
-0.20820253	-25.465502	0.109375
-0.22307415	-25.465502	0.11035156
-0.22307415	-25.461239	0.11132813
-0.23794577	-25.465502	0.11230469
-0.22307415	-25.461239	0.11328125
-0.23794577	-25.465502	0.11425781
-0.22307415	-25.465502	0.11523438
-0.25281739	-25.465502	0.11621094
-0.23794577	-25.461239	0.1171875
-0.23794577	-25.456976	0.11816406
-0.22307415	-25.465502	0.11914063
-0.23794577	-25.469765	0.12011719
-0.23794577	-25.461239	0.12109375
-0.26768899	-25.469765	0.12207031
-0.23794577	-25.461239	0.12304688
-0.25281739	-25.465502	0.12402344
-0.28256062	-25.461239	0.125
-0.26768899	-25.456976	0.12597656
-0.28256062	-25.465502	0.12695313
-0.28256062	-25.465502	0.12792969
-0.28256062	-25.465502	0.12890625
-0.28256062	-25.465502	0.12988281
-0.28256062	-25.465502	0.13085938
-0.29743221	-25.461239	0.13183594
-0.31230384	-25.465502	0.1328125
-0.31230384	-25.469765	0.13378906
-0.31230384	-25.465502	0.13476563
-0.28256062	-25.465502	0.13574219
-0.28256062	-25.465502	0.13671875
-0.29743221	-25.465502	0.13769531
