MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	9.8330078	Sec	6/17/2021 9:11:24 AM
Axial Force	Axial Displacement	Time
kN	mm	Sec
-0.20820272	-25.456976	0.058837891
-0.19333109	-25.456976	0.059814453
-0.20820272	-25.452711	0.060791016
-0.19333109	-25.452711	0.061767578
-0.22307433	-25.448448	0.062744141
-0.19333109	-25.456976	0.063720703
-0.17845948	-25.456976	0.064697266
-0.19333109	-25.452711	0.065673828
-0.17845948	-25.452711	0.066650391
-0.20820272	-25.452711	0.067626953
-0.20820272	-25.456976	0.068603516
-0.19333109	-25.456976	0.069580078
-0.19333109	-25.448448	0.070556641
-0.20820272	-25.456976	0.071533203
-0.19333109	-25.456976	0.072509766
-0.20820272	-25.448448	0.073486328
-0.19333109	-25.452711	0.074462891
-0.22307433	-25.452711	0.075439453
-0.22307433	-25.452711	0.076416016
-0.20820272	-25.448448	0.077392578
-0.20820272	-25.452711	0.078369141
-0.20820272	-25.448448	0.079345703
-0.20820272	-25.452711	0.080322266
-0.19333109	-25.452711	0.081298828
-0.20820272	-25.456976	0.082275391
-0.17845948	-25.452711	0.083251953
-0.20820272	-25.456976	0.084228516
-0.19333109	-25.452711	0.085205078
-0.17845948	-25.461239	0.086181641
-0.20820272	-25.452711	0.087158203
-0.22307433	-25.456976	0.088134766
-0.22307433	-25.452711	0.089111328
-0.20820272	-25.456976	0.090087891
-0.20820272	-25.452711	0.091064453
-0.19333109	-25.452711	0.092041016
-0.20820272	-25.448448	0.093017578
-0.22307433	-25.452711	0.093994141
-0.20820272	-25.452711	0.094970703
-0.20820272	-25.448448	0.095947266
-0.20820272	-25.456976	0.096923828
-0.20820272	-25.456976	0.097900391
-0.20820272	-25.452711	0.098876953
-0.19333109	-25.448448	0.099853516
-0.20820272	-25.452711	0.10083008
-0.19333109	-25.448448	0.10180664
-0.22307433	-25.452711	0.1027832
-0.20820272	-25.448448	0.10375977
-0.22307433	-25.452711	0.10473633
-0.20820272	-25.452711	0.10571289
-0.22307433	-25.456976	0.10668945
-0.22307433	-25.452711	0.10766602
-0.20820272	-25.452711	0.10864258
-0.25281757	-25.456976	0.10961914
-0.22307433	-25.448448	0.1105957
-0.22307433	-25.452711	0.11157227
-0.23794594	-25.461239	0.11254883
-0.20820272	-25.452711	0.11352539
-0.23794594	-25.452711	0.11450195
-0.23794594	-25.456976	0.11547852
-0.22307433	-25.456976	0.11645508
-0.23794594	-25.456976	0.11743164
-0.22307433	-25.448448	0.1184082
-0.25281757	-25.452711	0.11938477
-0.23794594	-25.452711	0.12036133
-0.23794594	-25.452711	0.12133789
