Time (s),Freq. A (MHz),Freq. B (MHz),Freq. C (MHz),Freq. D (MHz),Force (kN)
0.002499999999384883,1.86279296875,1.77978515625,1.73828125,1.8408203125,-0.575349613822469
0.004999999999384386,1.85791015625,1.77734375,1.74072265625,1.83837890625,-0.5585860360884056
0.007499999999383888,1.85791015625,1.77734375,1.73583984375,1.83837890625,-0.5286204033437855
0.009999999999383391,1.85791015625,1.77734375,1.73828125,1.8408203125,-0.6891339547318547
0.012499999999382894,1.85791015625,1.77734375,1.73828125,1.83837890625,-0.5700655138406031
0.014999999999382396,1.85791015625,1.77734375,1.73828125,1.83837890625,-0.5311419876558588
0.0174999999993819,1.8603515625,1.77734375,1.73583984375,1.83837890625,-0.6052783693184605
0.0199999999993814,1.86279296875,1.77490234375,1.73583984375,1.83837890625,-0.5380650764658571
0.022499999999380904,1.85791015625,1.77734375,1.74072265625,1.83837890625,-0.541969147854456
0.024999999999380407,1.8603515625,1.77734375,1.73583984375,1.83837890625,-0.5418937543683571
0.02749999999937991,1.86279296875,1.77734375,1.73828125,1.8408203125,-0.5975857752536495
0.029999999999379412,1.85791015625,1.77734375,1.74072265625,1.83837890625,-0.5886262428247079
0.032499999999378915,1.85791015625,1.77734375,1.73583984375,1.83837890625,-0.5241467833374046
0.03499999999937842,1.85791015625,1.77490234375,1.73828125,1.8408203125,-0.5946519852513108
0.03749999999937792,1.85791015625,1.77490234375,1.73828125,1.83837890625,-0.5841477058518503
0.03999999999937742,1.85791015625,1.77734375,1.73828125,1.83837890625,-0.6140346671327201
0.042499999999376925,1.8603515625,1.77734375,1.73583984375,1.83837890625,-0.6001098180489652
0.04499999999937643,1.8603515625,1.77490234375,1.73583984375,1.8359375,-0.5510933986606334
0.04749999999937593,1.85791015625,1.77734375,1.74072265625,1.83837890625,-0.530161872336637
0.04999999999937543,1.8603515625,1.77734375,1.73583984375,1.83837890625,-0.5301692477863563
0.052499999999374936,1.86279296875,1.77978515625,1.73828125,1.8408203125,-0.6067796830850241
0.05499999999937444,1.85791015625,1.77734375,1.74072265625,1.83837890625,-0.5373324484596812
0.05749999999937394,1.85791015625,1.77734375,1.73583984375,1.83837890625,-0.5485685363709008
0.05999999999937344,1.85791015625,1.77978515625,1.74072265625,1.8408203125,-0.552802044513947
0.062499999999372946,1.85791015625,1.77734375,1.73828125,1.83837890625,-0.5654214389961091
0.06499999999937245,1.85791015625,1.77734375,1.73828125,1.8408203125,-0.5877321744189636
0.06749999999937195,1.8603515625,1.77734375,1.73583984375,1.83837890625,-0.5434368623500424
0.06999999999937145,1.86279296875,1.77490234375,1.73583984375,1.83837890625,-0.5313058865386697
0.07249999999937096,1.85791015625,1.77734375,1.74072265625,1.83837890625,-0.6052373945977639
0.07499999999937046,1.8603515625,1.77734375,1.73583984375,1.83837890625,-0.5300012514314855
0.07749999999936996,1.86279296875,1.77978515625,1.73583984375,1.83837890625,-0.5162427597137758
0.07999999999936946,1.85791015625,1.77734375,1.74072265625,1.83837890625,-0.6297394580838196
0.08249999999936897,1.8603515625,1.77734375,1.73828125,1.8408203125,-0.5344002974461681
0.08499999999936847,1.8603515625,1.77978515625,1.74072265625,1.8408203125,-0.6024658644894102
0.08749999999936797,1.85791015625,1.77734375,1.73828125,1.83837890625,-0.5153437743415547
0.08999999999936747,1.8603515625,1.77734375,1.73828125,1.8408203125,-0.5670489549024299
0.09249999999936698,1.8603515625,1.77734375,1.73583984375,1.8408203125,-0.525936559137727
0.09499999999936648,1.86279296875,1.77490234375,1.73583984375,1.83837890625,-0.5719323221158258
0.09749999999936598,1.85791015625,1.77734375,1.74072265625,1.83837890625,-0.5802395369911832
0.09999999999936549,1.8603515625,1.77734375,1.73583984375,1.83837890625,-0.5721798094288797
0.10249999999936499,1.86279296875,1.77978515625,1.73828125,1.8359375,-0.5407554766272343
0.10499999999936449,1.85791015625,1.77734375,1.73828125,1.83837890625,-0.5680192362886738
0.107499999999364,1.85791015625,1.77734375,1.73583984375,1.83837890625,-0.5639553634893483
0.1099999999993635,1.85791015625,1.77734375,1.74072265625,1.8408203125,-0.5605364327938714
0.112499999999363,1.85791015625,1.77490234375,1.73828125,1.83837890625,-0.5881411021315779
0.1149999999993625,1.85791015625,1.77734375,1.73828125,1.8408203125,-0.6120006819970275
0.117499999999362,1.8603515625,1.77734375,1.73583984375,1.83837890625,-0.5978291650946355
0.1199999999993615,1.86279296875,1.7724609375,1.73828125,1.83837890625,-0.5721019574595383
0.12249999999936101,1.8603515625,1.77734375,1.74072265625,1.83837890625,-0.5520669580245287
