MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	9.8347168	Sec	6/3/2021 9:04:41 AM
Axial Force	Axial Displacement	Time
kN	mm	Sec
-0.22307433	-26.109282	0.060058594
-0.20820272	-26.105017	0.061035156
-0.19333109	-26.105017	0.062011719
-0.19333109	-26.100754	0.062988281
-0.20820272	-26.109282	0.063964844
-0.19333109	-26.109282	0.064941406
-0.20820272	-26.113544	0.065917969
-0.19333109	-26.105017	0.066894531
-0.19333109	-26.109282	0.067871094
-0.19333109	-26.100754	0.068847656
-0.20820272	-26.105017	0.069824219
-0.20820272	-26.109282	0.070800781
-0.20820272	-26.100754	0.071777344
-0.20820272	-26.105017	0.072753906
-0.19333109	-26.105017	0.073730469
-0.22307433	-26.105017	0.074707031
-0.22307433	-26.105017	0.075683594
-0.20820272	-26.105017	0.076660156
-0.22307433	-26.109282	0.077636719
-0.22307433	-26.109282	0.078613281
-0.20820272	-26.105017	0.079589844
-0.17845948	-26.105017	0.080566406
-0.19333109	-26.109282	0.081542969
-0.19333109	-26.109282	0.082519531
-0.19333109	-26.100754	0.083496094
-0.19333109	-26.105017	0.084472656
-0.20820272	-26.109282	0.085449219
-0.20820272	-26.105017	0.086425781
-0.22307433	-26.109282	0.087402344
-0.20820272	-26.109282	0.088378906
-0.20820272	-26.105017	0.089355469
-0.22307433	-26.105017	0.090332031
-0.20820272	-26.105017	0.091308594
-0.22307433	-26.105017	0.092285156
-0.19333109	-26.109282	0.093261719
-0.20820272	-26.100754	0.094238281
-0.19333109	-26.105017	0.095214844
-0.17845948	-26.105017	0.096191406
-0.20820272	-26.105017	0.097167969
-0.19333109	-26.105017	0.098144531
-0.19333109	-26.105017	0.099121094
-0.19333109	-26.105017	0.10009766
-0.20820272	-26.105017	0.10107422
-0.20820272	-26.105017	0.10205078
-0.19333109	-26.105017	0.10302734
-0.20820272	-26.109282	0.10400391
-0.22307433	-26.105017	0.10498047
-0.22307433	-26.109282	0.10595703
-0.20820272	-26.105017	0.10693359
-0.20820272	-26.105017	0.10791016
-0.22307433	-26.109282	0.10888672
-0.22307433	-26.109282	0.10986328
-0.20820272	-26.105017	0.11083984
-0.22307433	-26.105017	0.11181641
-0.22307433	-26.105017	0.11279297
-0.19333109	-26.109282	0.11376953
-0.20820272	-26.109282	0.11474609
-0.20820272	-26.100754	0.11572266
-0.20820272	-26.109282	0.11669922
-0.20820272	-26.113544	0.11767578
-0.20820272	-26.105017	0.11865234
-0.22307433	-26.109282	0.11962891
-0.19333109	-26.105017	0.12060547
-0.22307433	-26.105017	0.12158203
-0.22307433	-26.109282	0.12255859
-0.22307433	-26.105017	0.12353516
-0.20820272	-26.109282	0.12451172
-0.20820272	-26.109282	0.12548828
-0.23794594	-26.109282	0.12646484
-0.23794594	-26.105017	0.12744141
-0.23794594	-26.105017	0.12841797
-0.22307433	-26.109282	0.12939453
-0.22307433	-26.100754	0.13037109
-0.20820272	-26.105017	0.13134766
-0.22307433	-26.105017	0.13232422
-0.20820272	-26.105017	0.13330078
-0.20820272	-26.109282	0.13427734
-0.23794594	-26.109282	0.13525391
-0.23794594	-26.109282	0.13623047
-0.23794594	-26.105017	0.13720703
-0.22307433	-26.100754	0.13818359
-0.22307433	-26.105017	0.13916016
-0.22307433	-26.109282	0.14013672
-0.22307433	-26.105017	0.14111328
-0.23794594	-26.105017	0.14208984
-0.23794594	-26.109282	0.14306641
-0.23794594	-26.113544	0.14404297
-0.23794594	-26.105017	0.14501953
-0.22307433	-26.109282	0.14599609
-0.23794594	-26.105017	0.14697266
-0.20820272	-26.109282	0.14794922
-0.22307433	-26.105017	0.14892578
-0.23794594	-26.113544	0.14990234
-0.22307433	-26.109282	0.15087891
-0.23794594	-26.105017	0.15185547
-0.25281757	-26.109282	0.15283203
-0.25281757	-26.109282	0.15380859
-0.23794594	-26.109282	0.15478516
-0.23794594	-26.105017	0.15576172
-0.25281757	-26.105017	0.15673828
-0.25281757	-26.105017	0.15771484
-0.25281757	-26.109282	0.15869141
-0.25281757	-26.105017	0.15966797
-0.25281757	-26.109282	0.16064453
-0.26768917	-26.109282	0.16162109
-0.25281757	-26.109282	0.16259766
-0.25281757	-26.109282	0.16357422
-0.23794594	-26.109282	0.16455078
-0.26768917	-26.105017	0.16552734
-0.25281757	-26.105017	0.16650391
-0.26768917	-26.109282	0.16748047
-0.25281757	-26.109282	0.16845703
-0.26768917	-26.109282	0.16943359
-0.25281757	-26.113544	0.17041016
-0.25281757	-26.109282	0.17138672
-0.2825608	-26.113544	0.17236328
-0.2825608	-26.109282	0.17333984
-0.2825608	-26.113544	0.17431641
-0.2825608	-26.113544	0.17529297
-0.29743242	-26.117807	0.17626953
-0.2825608	-26.109282	0.17724609
-0.29743242	-26.109282	0.17822266
-0.2825608	-26.109282	0.17919922
-0.29743242	-26.109282	0.18017578
-0.29743242	-26.113544	0.18115234
-0.29743242	-26.117807	0.18212891
-0.29743242	-26.109282	0.18310547
-0.32717565	-26.117807	0.18408203
-0.31230402	-26.109282	0.18505859
-0.31230402	-26.109282	0.18603516
-0.32717565	-26.113544	0.18701172
-0.34204724	-26.113544	0.18798828
-0.34204724	-26.113544	0.18896484
-0.34204724	-26.109282	0.18994141
-0.35691887	-26.113544	0.19091797
-0.35691887	-26.113544	0.19189453
-0.35691887	-26.117807	0.19287109
-0.3866621	-26.113544	0.19384766
-0.3717905	-26.113544	0.19482422
-0.3717905	-26.113544	0.19580078
-0.3866621	-26.113544	0.19677734
-0.3717905	-26.113544	0.19775391
-0.3717905	-26.117807	0.19873047
-0.40153372	-26.113544	0.19970703
-0.41640532	-26.113544	0.20068359
-0.43127695	-26.117807	0.20166016
-0.44614857	-26.113544	0.20263672
