MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	9.8666992	Sec	6/17/2021 9:13:33 AM
Axial Force	Axial Displacement	Time
kN	mm	Sec
-0.19333109	-25.452711	0.092285156
-0.19333109	-25.452711	0.093261719
-0.19333109	-25.452711	0.094238281
-0.19333109	-25.456976	0.095214844
-0.20820272	-25.456976	0.096191406
-0.17845948	-25.452711	0.097167969
-0.19333109	-25.456976	0.098144531
-0.20820272	-25.452711	0.099121094
-0.16358787	-25.456976	0.10009766
-0.19333109	-25.452711	0.10107422
-0.20820272	-25.456976	0.10205078
-0.20820272	-25.456976	0.10302734
-0.20820272	-25.452711	0.10400391
-0.20820272	-25.456976	0.10498047
-0.17845948	-25.456976	0.10595703
-0.17845948	-25.456976	0.10693359
-0.19333109	-25.456976	0.10791016
-0.20820272	-25.448448	0.10888672
-0.19333109	-25.452711	0.10986328
-0.20820272	-25.456976	0.11083984
-0.19333109	-25.452711	0.11181641
-0.17845948	-25.452711	0.11279297
-0.17845948	-25.452711	0.11376953
-0.17845948	-25.465502	0.11474609
-0.19333109	-25.452711	0.11572266
-0.19333109	-25.452711	0.11669922
-0.17845948	-25.452711	0.11767578
-0.19333109	-25.456976	0.11865234
-0.20820272	-25.452711	0.11962891
-0.20820272	-25.456976	0.12060547
-0.16358787	-25.448448	0.12158203
-0.20820272	-25.456976	0.12255859
-0.22307433	-25.456976	0.12353516
-0.22307433	-25.452711	0.12451172
-0.19333109	-25.452711	0.12548828
-0.19333109	-25.452711	0.12646484
-0.20820272	-25.452711	0.12744141
-0.20820272	-25.452711	0.12841797
-0.19333109	-25.456976	0.12939453
-0.22307433	-25.452711	0.13037109
-0.20820272	-25.456976	0.13134766
-0.23794594	-25.461239	0.13232422
-0.20820272	-25.452711	0.13330078
-0.20820272	-25.456976	0.13427734
-0.22307433	-25.461239	0.13525391
-0.22307433	-25.456976	0.13623047
-0.23794594	-25.456976	0.13720703
-0.22307433	-25.452711	0.13818359
-0.22307433	-25.452711	0.13916016
-0.20820272	-25.452711	0.14013672
-0.22307433	-25.461239	0.14111328
-0.22307433	-25.456976	0.14208984
-0.25281757	-25.456976	0.14306641
-0.23794594	-25.456976	0.14404297
-0.25281757	-25.456976	0.14501953
-0.23794594	-25.456976	0.14599609
-0.23794594	-25.452711	0.14697266
-0.23794594	-25.452711	0.14794922
-0.25281757	-25.448448	0.14892578
-0.25281757	-25.461239	0.14990234
-0.25281757	-25.452711	0.15087891
-0.26768917	-25.456976	0.15185547
-0.26768917	-25.456976	0.15283203
-0.23794594	-25.456976	0.15380859
-0.26768917	-25.456976	0.15478516
-0.26768917	-25.452711	0.15576172
-0.26768917	-25.452711	0.15673828
-0.29743242	-25.452711	0.15771484
-0.2825608	-25.456976	0.15869141
-0.2825608	-25.456976	0.15966797
-0.2825608	-25.456976	0.16064453
-0.29743242	-25.456976	0.16162109
-0.26768917	-25.452711	0.16259766
-0.2825608	-25.452711	0.16357422
-0.31230402	-25.456976	0.16455078
-0.29743242	-25.456976	0.16552734
-0.31230402	-25.456976	0.16650391
-0.29743242	-25.456976	0.16748047
-0.32717565	-25.448448	0.16845703
-0.31230402	-25.452711	0.16943359
-0.31230402	-25.456976	0.17041016
-0.31230402	-25.456976	0.17138672
-0.34204724	-25.452711	0.17236328
-0.32717565	-25.456976	0.17333984
-0.34204724	-25.452711	0.17431641
-0.34204724	-25.456976	0.17529297
-0.35691887	-25.456976	0.17626953
-0.34204724	-25.452711	0.17724609
-0.34204724	-25.461239	0.17822266
-0.34204724	-25.461239	0.17919922
-0.34204724	-25.461239	0.18017578
-0.32717565	-25.456976	0.18115234
-0.35691887	-25.456976	0.18212891
-0.34204724	-25.456976	0.18310547
-0.35691887	-25.456976	0.18408203
-0.3717905	-25.461239	0.18505859
-0.3866621	-25.461239	0.18603516
-0.3717905	-25.452711	0.18701172
-0.3717905	-25.456976	0.18798828
-0.3866621	-25.456976	0.18896484
-0.3866621	-25.456976	0.18994141
-0.3866621	-25.456976	0.19091797
-0.40153372	-25.461239	0.19189453
-0.40153372	-25.452711	0.19287109
-0.3866621	-25.456976	0.19384766
-0.41640535	-25.465502	0.19482422
-0.41640535	-25.456976	0.19580078
-0.40153372	-25.456976	0.19677734
-0.43127695	-25.461239	0.19775391
-0.40153372	-25.461239	0.19873047
-0.43127695	-25.461239	0.19970703
-0.43127695	-25.461239	0.20068359
-0.44614857	-25.461239	0.20166016
-0.43127695	-25.461239	0.20263672
-0.46102017	-25.465502	0.20361328
-0.46102017	-25.461239	0.20458984
-0.4758918	-25.461239	0.20556641
-0.4758918	-25.456976	0.20654297
-0.50563502	-25.461239	0.20751953
-0.52050662	-25.465502	0.20849609
-0.52050662	-25.461239	0.20947266
-0.52050662	-25.461239	0.21044922
-0.53537828	-25.465502	0.21142578
-0.56512147	-25.461239	0.21240234
-0.59486473	-25.461239	0.21337891
-0.62460798	-25.465502	0.21435547
-0.60973632	-25.469765	0.21533203
-0.65435117	-25.469765	0.21630859
-0.69896603	-25.465502	0.21728516
-0.74358088	-25.469765	0.21826172
-0.75845248	-25.465502	0.21923828
