MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	9.8493652	Sec	5/17/2022 11:30:44 AM
Axial Force	Axial Displacement	Time
kN	mm	Sec
-0.18106608	-12.926737	0.073730469
-0.19752663	-12.91821	0.074707031
-0.19752663	-12.926737	0.075683594
-0.18106608	-12.922474	0.076660156
-0.19752663	-12.926737	0.077636719
-0.19752663	-12.922474	0.078613281
-0.19752663	-12.926737	0.079589844
-0.19752663	-12.926737	0.080566406
-0.18106608	-12.922474	0.081542969
-0.21398719	-12.922474	0.082519531
-0.21398719	-12.922474	0.083496094
-0.19752663	-12.926737	0.084472656
-0.21398719	-12.91821	0.085449219
-0.21398719	-12.926737	0.086425781
-0.19752663	-12.926737	0.087402344
-0.19752663	-12.931001	0.088378906
-0.18106608	-12.922474	0.089355469
-0.19752663	-12.926737	0.090332031
-0.19752663	-12.922474	0.091308594
-0.18106608	-12.922474	0.092285156
-0.19752663	-12.926737	0.093261719
-0.18106608	-12.922474	0.094238281
-0.19752663	-12.922474	0.095214844
-0.16460553	-12.91821	0.096191406
-0.18106608	-12.931001	0.097167969
-0.21398719	-12.926737	0.098144531
-0.19752663	-12.926737	0.099121094
-0.19752663	-12.926737	0.10009766
-0.19752663	-12.926737	0.10107422
-0.21398719	-12.926737	0.10205078
-0.21398719	-12.91821	0.10302734
-0.19752663	-12.922474	0.10400391
-0.18106608	-12.922474	0.10498047
-0.18106608	-12.922474	0.10595703
-0.18106608	-12.922474	0.10693359
-0.16460553	-12.922474	0.10791016
-0.16460553	-12.926737	0.10888672
-0.19752663	-12.926737	0.10986328
-0.19752663	-12.922474	0.11083984
-0.18106608	-12.922474	0.11181641
-0.21398719	-12.922474	0.11279297
-0.21398719	-12.922474	0.11376953
-0.18106608	-12.926737	0.11474609
-0.19752663	-12.91821	0.11572266
-0.21398719	-12.926737	0.11669922
-0.23044774	-12.922474	0.11767578
-0.19752663	-12.91821	0.11865234
-0.21398719	-12.922474	0.11962891
-0.19752663	-12.926737	0.12060547
-0.21398719	-12.922474	0.12158203
-0.18106608	-12.926737	0.12255859
-0.18106608	-12.926737	0.12353516
-0.19752663	-12.91821	0.12451172
-0.19752663	-12.922474	0.12548828
-0.19752663	-12.922474	0.12646484
-0.19752663	-12.926737	0.12744141
-0.19752663	-12.926737	0.12841797
-0.19752663	-12.926737	0.12939453
-0.21398719	-12.926737	0.13037109
-0.19752663	-12.91821	0.13134766
-0.19752663	-12.922474	0.13232422
-0.19752663	-12.91821	0.13330078
-0.18106608	-12.922474	0.13427734
-0.21398719	-12.922474	0.13525391
-0.23044774	-12.91821	0.13623047
-0.19752663	-12.922474	0.13720703
-0.19752663	-12.926737	0.13818359
-0.19752663	-12.926737	0.13916016
-0.19752663	-12.922474	0.14013672
-0.18106608	-12.926737	0.14111328
-0.18106608	-12.922474	0.14208984
-0.19752663	-12.926737	0.14306641
-0.19752663	-12.922474	0.14404297
-0.19752663	-12.926737	0.14501953
-0.21398719	-12.922474	0.14599609
-0.21398719	-12.926737	0.14697266
-0.18106608	-12.922474	0.14794922
-0.18106608	-12.91821	0.14892578
-0.19752663	-12.922474	0.14990234
-0.21398719	-12.922474	0.15087891
-0.19752663	-12.91821	0.15185547
-0.19752663	-12.926737	0.15283203
-0.19752663	-12.91821	0.15380859
-0.21398719	-12.922474	0.15478516
-0.19752663	-12.926737	0.15576172
