MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	9.8532715	Sec	6/3/2021 9:16:33 AM
Axial Force	Axial Displacement	Time
kN	mm	Sec
-0.20820272	-26.109282	0.078125
-0.19333109	-26.105017	0.079101563
-0.19333109	-26.109282	0.080078125
-0.20820272	-26.105017	0.081054688
-0.22307433	-26.109282	0.08203125
-0.17845948	-26.109282	0.083007813
-0.20820272	-26.109282	0.083984375
-0.20820272	-26.109282	0.084960938
-0.20820272	-26.109282	0.0859375
-0.20820272	-26.109282	0.086914063
-0.20820272	-26.105017	0.087890625
-0.20820272	-26.100754	0.088867188
-0.20820272	-26.109282	0.08984375
-0.20820272	-26.109282	0.090820313
-0.22307433	-26.109282	0.091796875
-0.20820272	-26.105017	0.092773438
-0.19333109	-26.105017	0.09375
-0.20820272	-26.105017	0.094726563
-0.20820272	-26.109282	0.095703125
-0.20820272	-26.109282	0.096679688
-0.22307433	-26.113544	0.09765625
-0.20820272	-26.105017	0.098632813
-0.22307433	-26.105017	0.099609375
-0.20820272	-26.105017	0.10058594
-0.19333109	-26.105017	0.1015625
-0.19333109	-26.109282	0.10253906
-0.20820272	-26.109282	0.10351563
-0.20820272	-26.105017	0.10449219
-0.22307433	-26.105017	0.10546875
-0.20820272	-26.105017	0.10644531
-0.20820272	-26.109282	0.10742188
-0.20820272	-26.100754	0.10839844
-0.20820272	-26.105017	0.109375
-0.20820272	-26.109282	0.11035156
-0.20820272	-26.105017	0.11132813
-0.20820272	-26.105017	0.11230469
-0.20820272	-26.105017	0.11328125
-0.22307433	-26.105017	0.11425781
-0.22307433	-26.113544	0.11523438
-0.19333109	-26.113544	0.11621094
-0.17845948	-26.109282	0.1171875
-0.22307433	-26.109282	0.11816406
-0.20820272	-26.109282	0.11914063
-0.19333109	-26.105017	0.12011719
-0.20820272	-26.100754	0.12109375
-0.22307433	-26.109282	0.12207031
-0.20820272	-26.105017	0.12304688
-0.20820272	-26.100754	0.12402344
